# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.658312278378873184e-01,1.259889661474192235e-01,1.024496127813904617e-01
-7.612499999999999822e-01,3.253874705856597549e-01,1.640387709117220316e-01,1.394036160830960658e-01
-7.087499999999999911e-01,3.839440571005826586e-01,2.085499833043220064e-01,1.880207374973368317e-01
-6.562500000000000000e-01,4.622363127770751645e-01,2.691576734275991090e-01,2.463876893123418677e-01
-6.037500000000000089e-01,5.436890793400213084e-01,3.301250789285181120e-01,3.102009040367463277e-01
-5.512499999999999067e-01,6.188396769839447087e-01,3.967883067670485153e-01,3.837011305728056376e-01
-4.987499999999999156e-01,6.927226820301355392e-01,4.765948241446074651e-01,4.724683629676388330e-01
-4.462499999999999800e-01,7.571378839790140480e-01,5.618501782406450928e-01,5.614880065190358538e-01
-3.937499999999999889e-01,8.259706287494045229e-01,6.461811172617983878e-01,6.574238215793573037e-01
-3.412499999999999423e-01,8.874482139450977636e-01,7.345315437745917331e-01,7.583398182633742657e-01
-2.887499999999999512e-01,9.419133195524658220e-01,8.221678083254758684e-01,8.477204237355525640e-01
-2.362499999999999600e-01,9.784483844311628875e-01,8.896451468551358488e-01,9.290307620941025135e-01
-1.837499999999999689e-01,1.000460857916465551e+00,9.450170102941509720e-01,9.956139884356922654e-01
-1.312499999999999778e-01,1.011970346124513975e+00,9.969342995558684306e-01,1.037473047584167141e+00
-7.874999999999998668e-02,1.017256506251253745e+00,1.023174665862961463e+00,1.069584809127503089e+00
-2.624999999999999556e-02,1.005074795881307770e+00,1.035269252381204153e+00,1.071712358640156459e+00
2.624999999999999556e-02,9.591026377577968054e-01,1.033240947026494716e+00,1.062884943588314313e+00
7.874999999999998668e-02,9.056512774061185045e-01,1.010920715150462001e+00,1.040941497976561880e+00
1.312499999999999778e-01,8.450869404239994553e-01,9.675533821299804327e-01,1.003512402653991664e+00
1.837500000000000244e-01,7.742239098248475671e-01,9.079041624213167738e-01,9.436532827314794147e-01
2.362500000000000711e-01,6.905137090497014407e-01,8.409966376375264119e-01,8.710684413195588505e-01
2.887500000000000622e-01,6.062451678603217875e-01,7.646588304472974329e-01,7.858598930964848517e-01
3.412500000000000533e-01,5.290826346763326526e-01,6.947134872924639604e-01,6.994900808250922308e-01
3.937500000000000444e-01,4.533971695906779953e-01,6.170869997446396527e-01,6.068160546089599316e-01
4.462500000000000355e-01,3.799416755533023826e-01,5.443662564691420513e-01,5.143102204344728312e-01
4.987500000000000266e-01,3.132704392440571750e-01,4.741352293529350614e-01,4.351569308933851965e-01
5.512500000000000178e-01,2.494116126475552919e-01,4.047595990335312588e-01,3.666365537876584146e-01
6.037500000000000089e-01,1.983498605913657509e-01,3.453213279005605818e-01,2.963504021002398847e-01
6.562500000000000000e-01,1.564955042729127277e-01,2.791247270866731855e-01,2.338426782329830478e-01
7.087499999999999911e-01,1.170336500111255479e-01,2.252178661392956194e-01,1.789066843968728504e-01
7.612499999999999822e-01,8.716974259711594841e-02,1.754238268175363491e-01,1.354745742022683552e-01
8.137499999999999734e-01,6.431167262584704114e-02,1.361804267861678186e-01,1.016953175404705506e-01
