# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.687794371238303948e-01,1.378705994291169745e-01,1.016882297732439877e-01
-7.612499999999999822e-01,2.160270758402983160e-01,1.723727990424583356e-01,1.398175127759723746e-01
-7.087499999999999911e-01,2.668124672299687083e-01,2.195256917884065295e-01,1.910799235885457803e-01
-6.562500000000000000e-01,3.257861560760854092e-01,2.757194447572141605e-01,2.490855525335934906e-01
-6.037500000000000089e-01,3.955377477192575930e-01,3.403989619521607946e-01,3.163910286157258223e-01
-5.512499999999999067e-01,4.736864776408852840e-01,4.069223339353709168e-01,3.881789277750582468e-01
-4.987499999999999156e-01,5.595917936059670028e-01,4.836704467083474124e-01,4.728224835890877942e-01
-4.462499999999999800e-01,6.522454428985825503e-01,5.605185900053151205e-01,5.635680990343880925e-01
-3.937499999999999889e-01,7.347779790624749952e-01,6.390928103552133699e-01,6.551235585291979024e-01
-3.412499999999999423e-01,8.115525270040718775e-01,7.134985820750696650e-01,7.436708267372366121e-01
-2.887499999999999512e-01,8.777733254786286299e-01,7.996538849666372517e-01,8.209374956688565428e-01
-2.362499999999999600e-01,9.416769218374303474e-01,8.609314905025411413e-01,8.992421709975336741e-01
-1.837499999999999689e-01,9.970151483107660972e-01,9.211201850448648143e-01,9.669277830000577723e-01
-1.312499999999999778e-01,1.035672198205127570e+00,9.743683683082782210e-01,1.021784752635286342e+00
-7.874999999999998668e-02,1.044409212891318051e+00,9.983994964882830780e-01,1.059043616107193664e+00
-2.624999999999999556e-02,1.033158313674787721e+00,1.019808974257549128e+00,1.062664205571156817e+00
2.624999999999999556e-02,1.023838655772252748e+00,1.011625396773566665e+00,1.053540797840893717e+00
7.874999999999998668e-02,9.829833902875778628e-01,9.879888953875453073e-01,1.028171212610741403e+00
1.312499999999999778e-01,9.269645091898310874e-01,9.630875339469158192e-01,9.932222738356165648e-01
1.837500000000000244e-01,8.635631912409742483e-01,9.114024011858949947e-01,9.357279101428026546e-01
2.362500000000000711e-01,7.928733064673638697e-01,8.534059164368725803e-01,8.601352291226702640e-01
2.887500000000000622e-01,7.133569491795075379e-01,7.834539000085990468e-01,7.772957712793530094e-01
3.412500000000000533e-01,6.257784407243550673e-01,7.073970419428774470e-01,7.047004035756991858e-01
3.937500000000000444e-01,5.454735270454439400e-01,6.320147468204957431e-01,6.255939699646982932e-01
4.462500000000000355e-01,4.720500166263434383e-01,5.537951138759288350e-01,5.425528957009240205e-01
4.987500000000000266e-01,3.974447740712123145e-01,4.888181520000956515e-01,4.617469491920679348e-01
5.512500000000000178e-01,3.216519286074369099e-01,4.161297932869761351e-01,3.871441609376179427e-01
6.037500000000000089e-01,2.654099984057268213e-01,3.469580044104633720e-01,3.162606005015106136e-01
6.562500000000000000e-01,2.090999400322900159e-01,2.904953389560104293e-01,2.513972813097186121e-01
7.087499999999999911e-01,1.632376439949758951e-01,2.368130777427735478e-01,1.963328859211884714e-01
7.612499999999999822e-01,1.201137621537411021e-01,1.904963556156028248e-01,1.488686028073659684e-01
8.137499999999999734e-01,8.927678922058220057e-02,1.498647196116508207e-01,1.129019359440664311e-01
