# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.593898696472403453e-01,5.924025810057293562e+00,6.371441615255061253e-01,7.440882982260786704e+00,-2.237353640110101294e-02,-1.300287166471529587e-01,1.666477287377150481e-04,-6.671583798907225124e-03,-8.667401497923217513e-02,-3.366743633943469760e-02,5.322084211536383391e-02,3.395529098822974712e-01,3.166923888520680741e-01,2.985140577824384467e-01
