# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,7.369434902485138715e-04,2.965338004823609916e-03,3.598368413093389149e-03,3.258544409403548326e-03,9.162505566386222036e-04,3.743035547930866937e-03,2.666112211983979845e-03,2.963171039134093656e-03,9.959822677384469383e-04
-1.042187500000000000e+01,1.348464679793843568e-03,4.147070608918650841e-03,4.920481851857208024e-03,4.473794901412766166e-03,1.301337102593771652e-03,5.259965856343959412e-03,3.926067573010436074e-03,3.764526198087263850e-03,1.590525453949041953e-03
-9.703125000000000000e+00,2.118944497291915755e-03,5.746414334581124127e-03,6.730723703193270194e-03,6.462873057689363758e-03,2.198394395586013815e-03,7.304193791758989592e-03,5.329221969882921676e-03,5.299174349561317637e-03,2.343957765317392170e-03
-8.984375000000000000e+00,3.420257491823120756e-03,7.971488191062126721e-03,8.977256287047406108e-03,8.987821440512810262e-03,3.263528803070172343e-03,9.672394291610453623e-03,7.442477864579946124e-03,7.321646443195608915e-03,3.425517667822142957e-03
-8.265625000000000000e+00,4.982884381065051833e-03,1.123460112957620771e-02,1.222750286729049063e-02,1.206093830759173355e-02,5.187844494263659130e-03,1.301005161596631952e-02,1.044570451348229151e-02,9.811758109836107508e-03,5.151195734919682308e-03
-7.546875000000000000e+00,8.043977390628377633e-03,1.547845043761226363e-02,1.606671786154376114e-02,1.574031209247573476e-02,7.585146931120353639e-03,1.739547074619460232e-02,1.429448700699692716e-02,1.378484763797080057e-02,7.790374308595476513e-03
-6.828125000000000000e+00,1.214775236063927663e-02,2.075028619824068749e-02,2.085396295592360436e-02,2.090017888044908706e-02,1.169995537242697788e-02,2.329050049467184733e-02,1.929449384599089129e-02,1.915562634611919779e-02,1.133439776113226438e-02
-6.109375000000000000e+00,1.799585384065082588e-02,2.693881800216522265e-02,2.781196664022704199e-02,2.761331025556859609e-02,1.659209111538192602e-02,3.001461830204531570e-02,2.642583849234273960e-02,2.600071826740422629e-02,1.688089151392657694e-02
-5.390625000000000000e+00,2.539246018161761195e-02,3.510921432929735991e-02,3.594434568921325845e-02,3.593271695271293281e-02,2.391112046212648737e-02,3.797807983135503829e-02,3.488306826510269992e-02,3.455341777869303660e-02,2.429702582053148985e-02
-4.671875000000000000e+00,3.581135486064370571e-02,4.455184077520775443e-02,4.539837850891452475e-02,4.560768005001993031e-02,3.371666587896508110e-02,4.800584233782231175e-02,4.512475530032148546e-02,4.451916631623465542e-02,3.465456972014952647e-02
-3.953125000000000000e+00,4.908721992066861911e-02,5.576855500465154047e-02,5.690624594977822248e-02,5.697964403510347858e-02,4.558284992697057142e-02,5.876379965115099274e-02,5.691244511218805646e-02,5.639072277834931285e-02,4.710723540829018369e-02
-3.234375000000000000e+00,6.401715935198168395e-02,6.880435224189473953e-02,6.975819468719159089e-02,6.936227194613181490e-02,6.120002039740312511e-02,6.999180165585128233e-02,6.958658760780950248e-02,6.932031841145178119e-02,6.339705297460544731e-02
-2.515625000000000000e+00,8.296616752953558938e-02,8.217262389147293733e-02,8.287068578706932587e-02,8.196476109650940867e-02,7.839375211579328873e-02,8.053483847085449177e-02,8.344966127281464030e-02,8.297707768109266468e-02,8.072338544108259573e-02
-1.796875000000000000e+00,1.022897370940339945e-01,9.504225775513669427e-02,9.396088609067380915e-02,9.241035622965704244e-02,9.946051963839340482e-02,9.099810508710014234e-02,9.616667769182016268e-02,9.580863978111907320e-02,9.934178328978410244e-02
-1.078125000000000000e+00,1.213860007534492552e-01,1.054815639282802031e-01,1.020859609060387474e-01,1.006514102375411918e-01,1.187395315926985384e-01,9.976557060112969944e-02,1.059709396381524754e-01,1.062580833509452066e-01,1.173730815357798551e-01
-3.593750000000000000e-01,1.350391989301114593e-01,1.103108230605087670e-01,1.059540229139895595e-01,1.051553602553152028e-01,1.346413889928409213e-01,1.044067062335701374e-01,1.109048578435059412e-01,1.118968683398139236e-01,1.315571019634900751e-01
3.593750000000000000e-01,1.403192842639441329e-01,1.123383107153531763e-01,1.065611156954854311e-01,1.062250053136846312e-01,1.448341272883654773e-01,1.050456056144532108e-01,1.105849513813020324e-01,1.108063396768449727e-01,1.396776404656968618e-01
1.078125000000000000e+00,1.389273603887820341e-01,1.085204409587893215e-01,1.020721545434680466e-01,1.015720460440412143e-01,1.412421685084057910e-01,1.009564148514569409e-01,1.047243591165591819e-01,1.066809412611207791e-01,1.395600797814509353e-01
1.796875000000000000e+00,1.294448825537084791e-01,9.814058778800333060e-02,9.383842716382381766e-02,9.358977131303101993e-02,1.296968061857683430e-01,9.059690739485305733e-02,9.506465285597499870e-02,9.642989387986249106e-02,1.296184830351085338e-01
2.515625000000000000e+00,1.078316645344735147e-01,8.398551786476946002e-02,8.269887079343446468e-02,8.177014962134238063e-02,1.093744748280040813e-01,8.027792508277833972e-02,8.271678513982867742e-02,8.351775090821682290e-02,1.089531217802108543e-01
3.234375000000000000e+00,8.096633916885134785e-02,7.089968837683775782e-02,7.015244638517294240e-02,6.983837544263853114e-02,8.454678393832679162e-02,6.818465976076822088e-02,7.108227571474959317e-02,7.077058753988518802e-02,8.423355206090454850e-02
3.953125000000000000e+00,5.608179663332711617e-02,5.718458095403728542e-02,5.749428959753282581e-02,5.900648621198137378e-02,5.935842731862759486e-02,5.668027942469421737e-02,5.827160896301702281e-02,5.785544424159706767e-02,5.882061483045597505e-02
4.671875000000000000e+00,3.421985828842425553e-02,4.476437004755397936e-02,4.598132524924679332e-02,4.815173325572951607e-02,3.709617489387772443e-02,4.664708822088059481e-02,4.673722334792233118e-02,4.538216128870214278e-02,3.817156876922613018e-02
5.390625000000000000e+00,1.928657169431458387e-02,3.439705191065848405e-02,3.604931743492990198e-02,3.846953218607275515e-02,2.073718151004941973e-02,3.736278144367610049e-02,3.583844018285715222e-02,3.538337535007513718e-02,2.230246752771747332e-02
6.109375000000000000e+00,9.661786269410530675e-03,2.605051924061563620e-02,2.815149675257041031e-02,3.014331130770243894e-02,1.088494153419215446e-02,2.934062672736487479e-02,2.716022608430984295e-02,2.696566859829870738e-02,1.212781546981424666e-02
6.828125000000000000e+00,4.479038920356849182e-03,1.905517076181200212e-02,2.133061476822290317e-02,2.278623202940574868e-02,5.183553727922215158e-03,2.270821247087878927e-02,2.022632737075410331e-02,2.023047783477618933e-02,5.832379270119544303e-03
7.546875000000000000e+00,2.027099576172598002e-03,1.392797352598182381e-02,1.640584858998725415e-02,1.696773252369124935e-02,2.279659278573022575e-03,1.662426796227390105e-02,1.526504245302313240e-02,1.497609640518343492e-02,2.510737145225388437e-03
8.265625000000000000e+00,8.023188638250932682e-04,1.005632813886724389e-02,1.249570497617497923e-02,1.222556847664606726e-02,9.761235438255727549e-04,1.260183845120424993e-02,1.078389165765054024e-02,1.107509997072955894e-02,1.005800688082326196e-03
8.984375000000000000e+00,2.818669046702088911e-04,7.603834697269692793e-03,9.125011875091309024e-03,8.718979944117801265e-03,4.247992652175018873e-04,9.324037043020443408e-03,7.521245398899110979e-03,8.000249645204128915e-03,3.485053564115290722e-04
9.703125000000000000e+00,1.178880492292040265e-04,5.545028506208023004e-03,6.544953009877969158e-03,6.496054875548704956e-03,1.860848863247427007e-04,6.642411016913054266e-03,5.602676088777049090e-03,5.986340603608863997e-03,1.162961800559514440e-04
1.042187500000000000e+01,4.896219667807531843e-05,3.814269012215036614e-03,4.838743736319947239e-03,4.477180803523488073e-03,6.367111708674999819e-05,4.899578447116950154e-03,4.018533500068695134e-03,4.328454184025221085e-03,4.121606540759053058e-05
1.114062500000000000e+01,2.325276573544738783e-05,2.546977433682741810e-03,3.498326141702355965e-03,3.304214328834752159e-03,2.897222524586652082e-05,3.276739398395553393e-03,2.882712360405566450e-03,3.089703608946795833e-03,1.999077308431040483e-05
