# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.635587575625205403e-01,5.854892427589019732e+00,6.331736619736869631e-01,7.444620693424891300e+00,5.115416054203045931e-03,-6.444792344312544330e-02,1.336321530199891926e-03,-5.938087178053737432e-03,1.970233536439568514e-02,7.203402524529793974e-03,-1.155948972631634306e-02,3.206297790243867185e-01,3.232743835350335715e-01,3.058542743077042880e-01
