# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.532349309647350610e-01,1.427117087400841811e-01,1.135466081355325091e-01
-7.612499999999999822e-01,1.925889138982604665e-01,1.811862731639000967e-01,1.534922514122743498e-01
-7.087499999999999911e-01,2.429997893407289389e-01,2.294372619444371431e-01,2.045723757317982894e-01
-6.562500000000000000e-01,2.967668705995985534e-01,2.876745375544658700e-01,2.651266628148548077e-01
-6.037500000000000089e-01,3.580447467256744898e-01,3.461702345005037151e-01,3.263192807080542712e-01
-5.512499999999999067e-01,4.357529782900326776e-01,4.177109891332025371e-01,4.000168563579770131e-01
-4.987499999999999156e-01,5.190637250620895315e-01,4.927676043262611549e-01,4.826994436956025814e-01
-4.462499999999999800e-01,6.053766487859293388e-01,5.694218529865102685e-01,5.606881869850435240e-01
-3.937499999999999889e-01,6.891131677409513268e-01,6.393786816896402936e-01,6.457891975958085506e-01
-3.412499999999999423e-01,7.705835664941578234e-01,7.273756059602215496e-01,7.301229296493136900e-01
-2.887499999999999512e-01,8.574476016905138165e-01,8.012606260353615228e-01,8.085092734816849980e-01
-2.362499999999999600e-01,9.182689205457534865e-01,8.688148218610277640e-01,8.833581226291461475e-01
-1.837499999999999689e-01,9.658691032325087411e-01,9.304489327776246377e-01,9.560546496888019385e-01
-1.312499999999999778e-01,1.002892712193923508e+00,9.715159891086833088e-01,1.010261517807708342e+00
-7.874999999999998668e-02,1.032278740627737168e+00,1.005618289853843494e+00,1.045725064819333916e+00
-2.624999999999999556e-02,1.043340458888709854e+00,1.014808107850703633e+00,1.064573239313205688e+00
2.624999999999999556e-02,1.030923895898009368e+00,1.020810075138218087e+00,1.055504241538166355e+00
7.874999999999998668e-02,1.010913654990837962e+00,1.002056347392539903e+00,1.024487715278045608e+00
1.312499999999999778e-01,9.633059297986953373e-01,9.570397653833694340e-01,9.822276024787012227e-01
1.837500000000000244e-01,9.001004325859570665e-01,9.057584982975542820e-01,9.309298406470378762e-01
2.362500000000000711e-01,8.393660633311984531e-01,8.453078566590217502e-01,8.656376430278192036e-01
2.887500000000000622e-01,7.592273442640740111e-01,7.728322546056016762e-01,7.923924040810733649e-01
3.412500000000000533e-01,6.678403295596316847e-01,6.876240915984308533e-01,7.118094120563994709e-01
3.937500000000000444e-01,5.787925168831791201e-01,6.096758877760147799e-01,6.310747636467043398e-01
4.462500000000000355e-01,5.007462670727426124e-01,5.391609343400192156e-01,5.451380274059304254e-01
4.987500000000000266e-01,4.177412004793048528e-01,4.722255769737264686e-01,4.591172347964161959e-01
5.512500000000000178e-01,3.499386607958636097e-01,4.062625994043352895e-01,3.809812675308919538e-01
6.037500000000000089e-01,2.888390778100717315e-01,3.434335224567190425e-01,3.108161938879251962e-01
6.562500000000000000e-01,2.316299348971169458e-01,2.841740254285753942e-01,2.465718344775302828e-01
7.087499999999999911e-01,1.797971233041183448e-01,2.320905299126502230e-01,1.974321922700001120e-01
7.612499999999999822e-01,1.389828080946239608e-01,1.911332551098207655e-01,1.509683288066379081e-01
8.137499999999999734e-01,1.058509327723632654e-01,1.517323096560243834e-01,1.116746848636543388e-01
