# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.442957714860513330e-01,1.226107693199282450e-01,1.021697006864551727e-01
-7.612499999999999822e-01,3.063022925106611005e-01,1.599141176247119711e-01,1.393518042023017267e-01
-7.087499999999999911e-01,3.734997015867528858e-01,2.057771440155571896e-01,1.826652330387509016e-01
-6.562500000000000000e-01,4.464552521872693358e-01,2.590734806453530714e-01,2.415648740566596897e-01
-6.037500000000000089e-01,5.252351875125548242e-01,3.252095570166484984e-01,3.109153277967300344e-01
-5.512499999999999067e-01,5.975566562074455801e-01,3.937648819743052031e-01,3.831133628047236894e-01
-4.987499999999999156e-01,6.766330871301001748e-01,4.759365061121654250e-01,4.717071971345835890e-01
-4.462499999999999800e-01,7.529035574174675061e-01,5.655170838988226034e-01,5.614689794394416289e-01
-3.937499999999999889e-01,8.268192163056524713e-01,6.517482084094990968e-01,6.606514885540938353e-01
-3.412499999999999423e-01,8.968474596343979366e-01,7.261862299675371224e-01,7.485723342508497913e-01
-2.887499999999999512e-01,9.516851218868576101e-01,8.066615951973826748e-01,8.412047714194050840e-01
-2.362499999999999600e-01,9.934667825138329134e-01,8.778268723075129953e-01,9.204792381481671226e-01
-1.837499999999999689e-01,1.017477831180961578e+00,9.348405077605057567e-01,9.802303627878754533e-01
-1.312499999999999778e-01,1.027436783459215075e+00,9.971306183734625073e-01,1.022815407839989588e+00
-7.874999999999998668e-02,1.015962616160994925e+00,1.025080285867248087e+00,1.058818875826135653e+00
-2.624999999999999556e-02,1.000360006090896814e+00,1.043535858783415371e+00,1.068440241580397965e+00
2.624999999999999556e-02,9.623914717972766875e-01,1.041760792859182549e+00,1.053438106675967045e+00
7.874999999999998668e-02,9.227659566739253583e-01,1.024458907476374137e+00,1.041353982432193348e+00
1.312499999999999778e-01,8.558797909635978973e-01,9.810807893272944780e-01,1.002909600096384635e+00
1.837500000000000244e-01,7.837954604716210749e-01,9.189273042215316822e-01,9.408330667306513684e-01
2.362500000000000711e-01,7.007487668443647122e-01,8.458958774086583476e-01,8.733916803774137705e-01
2.887500000000000622e-01,6.156665470454336653e-01,7.678140548759728734e-01,7.857980746797792460e-01
3.412500000000000533e-01,5.298578017359406589e-01,6.916851390066569572e-01,7.026245623925339023e-01
3.937500000000000444e-01,4.565815954344945582e-01,6.138963799319626657e-01,6.178837223818087754e-01
4.462500000000000355e-01,3.867687401145961656e-01,5.414452723461470329e-01,5.394569568509973712e-01
4.987500000000000266e-01,3.134803204407489163e-01,4.698019393192764404e-01,4.532177583893390316e-01
5.512500000000000178e-01,2.500784931131040945e-01,4.046526153941149007e-01,3.715009371338096611e-01
6.037500000000000089e-01,1.984348284293149522e-01,3.416811165758563140e-01,3.023196214076921406e-01
6.562500000000000000e-01,1.556355162216189747e-01,2.855542837870746475e-01,2.394644825576215663e-01
7.087499999999999911e-01,1.188623195940032851e-01,2.268527228266249141e-01,1.851819229314000392e-01
7.612499999999999822e-01,8.449461634138673294e-02,1.790354046023342749e-01,1.390011744457214371e-01
8.137499999999999734e-01,5.923949912653882904e-02,1.422627303859588244e-01,1.050741985691977798e-01
