# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,6.436163729429416778e-04,2.897425084028214855e-03,3.553986458969015869e-03,3.127164620930640657e-03,7.796914421359377786e-04,4.013603816896687583e-03,2.673850427793433241e-03,3.365833759022586903e-03,8.213290576854190327e-04
-1.042187500000000000e+01,1.010436660289153622e-03,4.126400293281884575e-03,4.939578953549981187e-03,4.336970818020705748e-03,1.384003369070519992e-03,5.504314196181226380e-03,3.795189486180931479e-03,4.405950286914845672e-03,1.435175649421793591e-03
-9.703125000000000000e+00,1.790976096501815332e-03,5.837252627698789886e-03,6.760366740710146288e-03,5.971898210333233259e-03,2.227434953020147098e-03,7.639388484970853835e-03,5.246828959330496374e-03,6.092378681094388210e-03,2.139251870767810287e-03
-8.984375000000000000e+00,2.880757712442884918e-03,8.094912147572404931e-03,9.019973271015948105e-03,8.823585641370189706e-03,3.509441698291997438e-03,1.011473819780530671e-02,7.313027223730584996e-03,7.908914225893766761e-03,3.339602824865494160e-03
-8.265625000000000000e+00,4.777921982031078062e-03,1.106150743303671753e-02,1.198571509879514836e-02,1.223536797924822811e-02,5.216263135108005142e-03,1.320988161565141497e-02,1.012969667037041076e-02,1.085351054536785702e-02,5.071973566422205600e-03
-7.546875000000000000e+00,7.150741504625910024e-03,1.520955332299197930e-02,1.631951389160272645e-02,1.619539608927351992e-02,8.011772773156447189e-03,1.743279500503380416e-02,1.403718371864965189e-02,1.466482748884464886e-02,7.695589609265889551e-03
-6.828125000000000000e+00,1.063947539771284423e-02,2.061065904590469317e-02,2.161277990668231466e-02,2.090865279475014049e-02,1.187020923619045744e-02,2.246421993798663683e-02,1.884396978916565504e-02,1.978945382400454714e-02,1.183960636673193380e-02
-6.109375000000000000e+00,1.616133883594472742e-02,2.745911771402697113e-02,2.849251697635426725e-02,2.713539014925244602e-02,1.685932115182011554e-02,2.934610817736279381e-02,2.524194576235551032e-02,2.659759450347237014e-02,1.738625358917654865e-02
-5.390625000000000000e+00,2.400357100777509092e-02,3.545681032058333598e-02,3.684213021169398250e-02,3.553288224993567807e-02,2.358277390589084976e-02,3.774435991263030976e-02,3.452003813628993362e-02,3.498597086894292274e-02,2.491063274430084865e-02
-4.671875000000000000e+00,3.355935227048647412e-02,4.530959195175555954e-02,4.670905648360100526e-02,4.472522028391810039e-02,3.362045419399224688e-02,4.748314292745049042e-02,4.488763363336450984e-02,4.512258740595314482e-02,3.520550235872000472e-02
-3.953125000000000000e+00,4.731231563262269096e-02,5.668016447464670204e-02,5.785886357331025687e-02,5.537417185261188368e-02,4.581955096449448483e-02,5.877148377855974382e-02,5.632480228470385097e-02,5.697754749047745371e-02,4.826135643413634324e-02
