# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,1.841075165498676304e-06
2.020202020202020374e-02,9.944975063696767538e-07
3.030303030303030387e-02,6.826929646132487163e-07
4.040404040404040747e-02,5.231078849669804665e-07
5.050505050505051108e-02,4.220812663536289149e-07
6.060606060606060774e-02,3.540424316446678193e-07
7.070707070707071829e-02,3.035787854438931308e-07
8.080808080808081495e-02,2.665484845330472249e-07
9.090909090909091161e-02,2.359512364499308011e-07
1.010101010101010222e-01,2.120707528890103059e-07
1.111111111111111188e-01,1.911441697198248892e-07
1.212121212121212155e-01,1.732196119570710541e-07
1.313131313131313260e-01,1.578373991599278447e-07
1.414141414141414366e-01,1.442520010760295092e-07
1.515151515151515194e-01,1.324815524715558654e-07
1.616161616161616299e-01,1.218519213600560268e-07
1.717171717171717404e-01,1.120625739687508954e-07
1.818181818181818232e-01,1.035506740086299362e-07
1.919191919191919338e-01,9.561984374778533401e-08
2.020202020202020443e-01,8.815948264054930730e-08
2.121212121212121271e-01,8.146852131881565347e-08
2.222222222222222376e-01,7.524987018386088286e-08
2.323232323232323482e-01,6.951616647307309430e-08
2.424242424242424310e-01,6.434850334208600809e-08
2.525252525252525415e-01,5.960831318855340921e-08
2.626262626262626521e-01,5.526274012270235718e-08
2.727272727272727626e-01,5.125114310776706491e-08
2.828282828282828731e-01,4.750855081065137432e-08
2.929292929292929282e-01,4.408094330949834251e-08
3.030303030303030387e-01,4.089490931845747902e-08
3.131313131313131493e-01,3.800796469553303835e-08
3.232323232323232598e-01,3.531935493383695698e-08
3.333333333333333703e-01,3.288054995279251515e-08
3.434343434343434809e-01,3.061193807414806960e-08
3.535353535353535914e-01,2.853789047062001406e-08
3.636363636363636465e-01,2.662512045749328163e-08
3.737373737373737570e-01,2.486241257165532990e-08
3.838383838383838675e-01,2.325074122678608795e-08
3.939393939393939781e-01,2.175424774792889477e-08
4.040404040404040886e-01,2.037784496828694662e-08
4.141414141414141992e-01,1.912126215531889672e-08
4.242424242424242542e-01,1.796681361060626349e-08
4.343434343434343647e-01,1.690770266820251993e-08
4.444444444444444753e-01,1.593132076614167297e-08
4.545454545454545858e-01,1.502742622423868790e-08
4.646464646464646964e-01,1.419021696175005975e-08
4.747474747474748069e-01,1.341542106983234909e-08
4.848484848484848619e-01,1.269738094691680270e-08
4.949494949494949725e-01,1.203388038166624187e-08
5.050505050505050830e-01,1.141643947378202965e-08
5.151515151515152491e-01,1.084337024456309200e-08
5.252525252525253041e-01,1.031065137591355128e-08
5.353535353535353591e-01,9.813348743950445449e-09
5.454545454545455252e-01,9.349534916629205576e-09
5.555555555555555802e-01,8.916267751962956223e-09
5.656565656565657463e-01,8.510966163262808014e-09
5.757575757575758013e-01,8.131004911357818525e-09
5.858585858585858563e-01,7.774711200853518764e-09
5.959595959595960224e-01,7.440600989373292188e-09
6.060606060606060774e-01,7.125638284916508861e-09
6.161616161616162435e-01,6.829073478636035487e-09
6.262626262626262985e-01,6.549534728030894074e-09
6.363636363636364646e-01,6.285587865989873707e-09
6.464646464646465196e-01,6.036277758346328761e-09
6.565656565656565746e-01,5.800604694206073635e-09
6.666666666666667407e-01,5.577559756625302127e-09
6.767676767676767957e-01,5.366056097707952393e-09
6.868686868686869618e-01,5.165167466299132274e-09
6.969696969696970168e-01,4.974093643315888954e-09
7.070707070707071829e-01,4.792487414844446643e-09
7.171717171717172379e-01,4.619703416906745294e-09
7.272727272727272929e-01,4.455117933169691483e-09
7.373737373737374590e-01,4.297953931756846796e-09
7.474747474747475140e-01,4.147872679461607593e-09
7.575757575757576801e-01,4.004170802531503221e-09
7.676767676767677351e-01,3.865817244571083098e-09
7.777777777777777901e-01,3.733095650567588301e-09
7.878787878787879562e-01,3.605767190007931568e-09
7.979797979797980112e-01,3.483078707037583924e-09
8.080808080808081773e-01,3.364350804997937463e-09
8.181818181818182323e-01,3.249584597681761068e-09
8.282828282828283983e-01,3.138045733541933759e-09
8.383838383838384534e-01,3.029870434903549889e-09
8.484848484848485084e-01,2.923817553519435530e-09
8.585858585858586745e-01,2.819693692539700397e-09
8.686868686868687295e-01,2.716780356880141652e-09
8.787878787878788955e-01,2.614077662071206955e-09
8.888888888888889506e-01,2.511967075951484621e-09
8.989898989898991166e-01,2.408853785844605810e-09
9.090909090909091717e-01,2.303652025954651446e-09
9.191919191919192267e-01,2.193633554164665681e-09
9.292929292929293927e-01,2.076971516358613904e-09
9.393939393939394478e-01,1.949493398815374694e-09
9.494949494949496138e-01,1.802129879759442584e-09
9.595959595959596689e-01,1.623007216948609081e-09
9.696969696969697239e-01,1.374672070347353496e-09
9.797979797979798899e-01,9.703279134313986021e-10
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
