# log(rho), p(log(rho))
-2.302585092994045901e+00,1.730450250386328034e-02
-2.288755753096183732e+00,1.748551952285521544e-02
-2.274926413198321562e+00,1.769014164952146737e-02
-2.261097073300459392e+00,1.785113768525668776e-02
-2.247267733402597223e+00,1.804513151633037674e-02
-2.233438393504735053e+00,1.832257673753390215e-02
-2.219609053606872884e+00,1.850696168380119508e-02
-2.205779713709011158e+00,1.872604040900233136e-02
-2.191950373811148989e+00,1.891991927783943581e-02
-2.178121033913286819e+00,1.915115659779261653e-02
-2.164291694015424650e+00,1.932824056042945632e-02
-2.150462354117562480e+00,1.957216052907458786e-02
-2.136633014219700311e+00,1.983787022599391853e-02
-2.122803674321838141e+00,1.991044802506969705e-02
-2.108974334423975971e+00,2.020200155791296998e-02
-2.095144994526113802e+00,2.049849674542149683e-02
-2.081315654628251632e+00,2.078520707753235552e-02
-2.067486314730389463e+00,2.108006786588526374e-02
-2.053656974832527293e+00,2.134251471371682862e-02
-2.039827634934665124e+00,2.169257967833546422e-02
-2.025998295036803398e+00,2.197837565687180833e-02
-2.012168955138941229e+00,2.222464482272685365e-02
-1.998339615241078837e+00,2.253050246207622537e-02
-1.984510275343216890e+00,2.275494059009634806e-02
-1.970680935445354720e+00,2.312246104757403192e-02
-1.956851595547492551e+00,2.326429012281773512e-02
-1.943022255649630381e+00,2.347659071049170224e-02
-1.929192915751768211e+00,2.379818800389961464e-02
-1.915363575853906042e+00,2.396544834370724353e-02
-1.901534235956043872e+00,2.429367522143351110e-02
-1.887704896058181703e+00,2.460259779855178408e-02
-1.873875556160319533e+00,2.482492708866143594e-02
-1.860046216262457586e+00,2.514456921502179060e-02
-1.846216876364595416e+00,2.544221394048662779e-02
-1.832387536466733247e+00,2.576129288224663499e-02
-1.818558196568871077e+00,2.602742198918560346e-02
-1.804728856671008907e+00,2.627857753991008627e-02
-1.790899516773146960e+00,2.663770560202663451e-02
-1.777070176875284790e+00,2.689650298801243150e-02
-1.763240836977422621e+00,2.721962302339069745e-02
-1.749411497079560451e+00,2.736979488579085670e-02
-1.735582157181698282e+00,2.761243090655297189e-02
-1.721752817283836112e+00,2.782965885606118392e-02
-1.707923477385973943e+00,2.814146109863495393e-02
-1.694094137488111773e+00,2.827269868017192461e-02
-1.680264797590249604e+00,2.850500733413531898e-02
-1.666435457692387656e+00,2.880240300839029960e-02
-1.652606117794525487e+00,2.911271202095958716e-02
-1.638776777896663317e+00,2.949996346843899303e-02
-1.624947437998801369e+00,2.989432578680011748e-02
-1.611118098100939200e+00,3.016054026442336472e-02
-1.597288758203077030e+00,3.057171739299623103e-02
-1.583459418305214861e+00,3.071115369452873112e-02
-1.569630078407352691e+00,3.098245407329646567e-02
-1.555800738509490522e+00,3.126842003165386519e-02
-1.541971398611628352e+00,3.171024792649168589e-02
-1.528142058713766183e+00,3.196308665479395683e-02
-1.514312718815904013e+00,3.224223971063452238e-02
-1.500483378918041844e+00,3.269527371383781217e-02
-1.486654039020179896e+00,3.307461222904523740e-02
-1.472824699122317726e+00,3.355157694814099589e-02
-1.458995359224455557e+00,3.398226343264056093e-02
-1.445166019326593387e+00,3.422444437216182883e-02
-1.431336679428731440e+00,3.461825527895716348e-02
-1.417507339530869270e+00,3.489556458889085666e-02
-1.403677999633007101e+00,3.539958623790214615e-02
-1.389848659735144931e+00,3.588112586600399057e-02
-1.376019319837282762e+00,3.632492716836738245e-02
-1.362189979939420592e+00,3.675605434549611417e-02
-1.348360640041558423e+00,3.714688891524704079e-02
-1.334531300143696253e+00,3.759885401725060472e-02
-1.320701960245834083e+00,3.799587564399183048e-02
-1.306872620347971914e+00,3.837827355190549794e-02
-1.293043280450109966e+00,3.876228131221530482e-02
-1.279213940552247797e+00,3.903225889073293209e-02
-1.265384600654385627e+00,3.933304698485321632e-02
-1.251555260756523458e+00,3.974272587771519177e-02
-1.237725920858661288e+00,4.019396255937057738e-02
-1.223896580960799341e+00,4.080647416136522210e-02
-1.210067241062937171e+00,4.098146056465359899e-02
-1.196237901165075002e+00,4.122660048371001862e-02
-1.182408561267212832e+00,4.162823643786340427e-02
-1.168579221369350662e+00,4.174623093654201283e-02
-1.154749881471488493e+00,4.213443956825942138e-02
-1.140920541573626323e+00,4.247079968953109547e-02
-1.127091201675764376e+00,4.261920423621222420e-02
-1.113261861777902206e+00,4.298012190180777736e-02
-1.099432521880040037e+00,4.348967557792933480e-02
-1.085603181982177867e+00,4.400832373250729290e-02
-1.071773842084315698e+00,4.460753753152336271e-02
-1.057944502186453528e+00,4.508487700951441246e-02
-1.044115162288591581e+00,4.543526517093311734e-02
-1.030285822390729411e+00,4.574166664544757760e-02
-1.016456482492867242e+00,4.619877780938274475e-02
-1.002627142595005072e+00,4.670350266720744298e-02
-9.887978026971429024e-01,4.684753517983614168e-02
-9.749684627992807329e-01,4.741328541457941192e-02
-9.611391229014185633e-01,4.793051204972790386e-02
-9.473097830035566158e-01,4.842826069629457830e-02
-9.334804431056944463e-01,4.901472402339984713e-02
-9.196511032078322767e-01,4.954763591509154380e-02
-9.058217633099701072e-01,4.995435293061823573e-02
-8.919924234121079376e-01,5.043995581553363527e-02
-8.781630835142457681e-01,5.094348778461407767e-02
-8.643337436163835985e-01,5.149480483641838413e-02
-8.505044037185216510e-01,5.198882849580907517e-02
-8.366750638206594815e-01,5.249401835150792339e-02
-8.228457239227973119e-01,5.294380157710558421e-02
-8.090163840249351423e-01,5.334682767273710158e-02
-7.951870441270729728e-01,5.375232579611929906e-02
-7.813577042292108032e-01,5.407183122759871841e-02
-7.675283643313486337e-01,5.425105771381714265e-02
-7.536990244334866862e-01,5.458227870292950423e-02
-7.398696845356245166e-01,5.492606565931122675e-02
-7.260403446377623471e-01,5.514490352724620015e-02
-7.122110047399001775e-01,5.562156351248775943e-02
-6.983816648420380080e-01,5.596449030494145965e-02
-6.845523249441758384e-01,5.625288751459688041e-02
-6.707229850463138909e-01,5.675133537629037384e-02
-6.568936451484517214e-01,5.726000362813114808e-02
-6.430643052505895518e-01,5.770486882935972617e-02
-6.292349653527273823e-01,5.822268526029127089e-02
-6.154056254548652127e-01,5.881849043028923585e-02
-6.015762855570030432e-01,5.915155926784782664e-02
-5.877469456591408736e-01,5.942400765770870091e-02
-5.739176057612789261e-01,5.997087975203761745e-02
-5.600882658634167566e-01,6.038752719662145163e-02
-5.462589259655545870e-01,6.094962307670950818e-02
-5.324295860676924175e-01,6.165608703956921427e-02
-5.186002461698302479e-01,6.223672803634485579e-02
-5.047709062719680784e-01,6.282333880757326461e-02
-4.909415663741059088e-01,6.335621837383384469e-02
-4.771122264762439613e-01,6.416530663855896099e-02
-4.632828865783817918e-01,6.485304608181681474e-02
-4.494535466805196222e-01,6.554173288623596494e-02
-4.356242067826574527e-01,6.610744251641162417e-02
