# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,6.604067429280116674e-06
2.020202020202020374e-02,2.342288575798853459e-06
3.030303030303030387e-02,1.185848224000230774e-06
4.040404040404040747e-02,7.104135069841801604e-07
5.050505050505051108e-02,4.673762156533139990e-07
6.060606060606060774e-02,3.270967496204923676e-07
7.070707070707071829e-02,2.390967595561405112e-07
8.080808080808081495e-02,1.807112448014067443e-07
9.090909090909091161e-02,1.404035260581279724e-07
1.010101010101010222e-01,1.117658110383375970e-07
1.111111111111111188e-01,9.043612942356030235e-08
1.212121212121212155e-01,7.431035998564419838e-08
1.313131313131313260e-01,6.169067094581220937e-08
1.414141414141414366e-01,5.189528905644612866e-08
1.515151515151515194e-01,4.394161244983816083e-08
1.616161616161616299e-01,3.755042826961056017e-08
1.717171717171717404e-01,3.235308016803887372e-08
1.818181818181818232e-01,2.809539688406208603e-08
1.919191919191919338e-01,2.449522268265374974e-08
2.020202020202020443e-01,2.145566874757664517e-08
2.121212121212121271e-01,1.891150380313611784e-08
2.222222222222222376e-01,1.674375217035545290e-08
2.323232323232323482e-01,1.490313447261509332e-08
2.424242424242424310e-01,1.332210056918403554e-08
2.525252525252525415e-01,1.194917770440798466e-08
2.626262626262626521e-01,1.076549384490994596e-08
2.727272727272727626e-01,9.728709844325949579e-09
2.828282828282828731e-01,8.826572303531265014e-09
2.929292929292929282e-01,8.035046339596295858e-09
3.030303030303030387e-01,7.338241463880310844e-09
3.131313131313131493e-01,6.719194367074246523e-09
3.232323232323232598e-01,6.170969451343369927e-09
3.333333333333333703e-01,5.684297683077981153e-09
3.434343434343434809e-01,5.249224598785220764e-09
3.535353535353535914e-01,4.860164157134290069e-09
3.636363636363636465e-01,4.511528587533842643e-09
3.737373737373737570e-01,4.196751796405282090e-09
3.838383838383838675e-01,3.910335381048806761e-09
3.939393939393939781e-01,3.651671957560146111e-09
4.040404040404040886e-01,3.417226360065645171e-09
4.141414141414141992e-01,3.203522073483359339e-09
4.242424242424242542e-01,3.006778293466260513e-09
4.343434343434343647e-01,2.827304622815406255e-09
4.444444444444444753e-01,2.662486472431659710e-09
4.545454545454545858e-01,2.511043920583059487e-09
4.646464646464646964e-01,2.371188262589338838e-09
4.747474747474748069e-01,2.242102279398740781e-09
4.848484848484848619e-01,2.123149852766836439e-09
4.949494949494949725e-01,2.013101762937749719e-09
5.050505050505050830e-01,1.910791099526186928e-09
5.151515151515152491e-01,1.815458352619204488e-09
5.252525252525253041e-01,1.726059720110997430e-09
5.353535353535353591e-01,1.643030391907544814e-09
5.454545454545455252e-01,1.565896556495426534e-09
5.555555555555555802e-01,1.493842280307137234e-09
5.656565656565657463e-01,1.426040316659810512e-09
5.757575757575758013e-01,1.362514849269231194e-09
5.858585858585858563e-01,1.303411801911337812e-09
5.959595959595960224e-01,1.247800217219792526e-09
6.060606060606060774e-01,1.195288859069096112e-09
6.161616161616162435e-01,1.145644509436115336e-09
6.262626262626262985e-01,1.098658058421641009e-09
6.363636363636364646e-01,1.054139000302538552e-09
6.464646464646465196e-01,1.012432865714539531e-09
6.565656565656565746e-01,9.728909702388938108e-10
6.666666666666667407e-01,9.352204059901476500e-10
6.767676767676767957e-01,8.999241330300297134e-10
6.868686868686869618e-01,8.664651897515267151e-10
6.969696969696970168e-01,8.345693425912816150e-10
7.070707070707071829e-01,8.043902966137833854e-10
7.171717171717172379e-01,7.753285621397726726e-10
7.272727272727272929e-01,7.475697148236556466e-10
7.373737373737374590e-01,7.209712211686158498e-10
7.474747474747475140e-01,6.953629520460808503e-10
7.575757575757576801e-01,6.709148100916472022e-10
7.676767676767677351e-01,6.476788862704891165e-10
7.777777777777777901e-01,6.250354155298458791e-10
7.878787878787879562e-01,6.030004711444461615e-10
7.979797979797980112e-01,5.820065581520282797e-10
8.080808080808081773e-01,5.616225836503630211e-10
8.181818181818182323e-01,5.413384333522705627e-10
8.282828282828283983e-01,5.219973988700765101e-10
8.383838383838384534e-01,5.028579339080191885e-10
8.484848484848485084e-01,4.841175062816708952e-10
8.585858585858586745e-01,4.660309165830273763e-10
8.686868686868687295e-01,4.482161525404746224e-10
8.787878787878788955e-01,4.302389609142348833e-10
8.888888888888889506e-01,4.119657552873760241e-10
8.989898989898991166e-01,3.938575220008430280e-10
9.090909090909091717e-01,3.749197645441348412e-10
9.191919191919192267e-01,3.550520260539075651e-10
9.292929292929293927e-01,3.340843200663614540e-10
9.393939393939394478e-01,3.115783922844716785e-10
9.494949494949496138e-01,2.845591853715412895e-10
9.595959595959596689e-01,2.512415990425700767e-10
9.696969696969697239e-01,2.078795087942396543e-10
9.797979797979798899e-01,1.414883164366779556e-10
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
