# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,4.037608356078006891e-07
2.020202020202020374e-02,2.211296368387946240e-07
3.030303030303030387e-02,1.568842343120939934e-07
4.040404040404040747e-02,1.236260530585094147e-07
5.050505050505051108e-02,1.031509443665763815e-07
6.060606060606060774e-02,8.922300462263636236e-08
7.070707070707071829e-02,7.911225073258495989e-08
8.080808080808081495e-02,7.142938596934658689e-08
9.090909090909091161e-02,6.539079725830530239e-08
1.010101010101010222e-01,6.052004123574376651e-08
1.111111111111111188e-01,5.651035266768228446e-08
1.212121212121212155e-01,5.315509089101725468e-08
1.313131313131313260e-01,5.030989533565042550e-08
1.414141414141414366e-01,4.787085987826228807e-08
1.515151515151515194e-01,4.576133704637101077e-08
1.616161616161616299e-01,4.392365362448483617e-08
1.717171717171717404e-01,4.231377709113630082e-08
1.818181818181818232e-01,4.089792291627776658e-08
1.919191919191919338e-01,3.965103646217716869e-08
2.020202020202020443e-01,3.854304169224360498e-08
2.121212121212121271e-01,3.754900959370373016e-08
2.222222222222222376e-01,3.666807902602710221e-08
2.323232323232323482e-01,3.586704963095568801e-08
2.424242424242424310e-01,3.514362170580396281e-08
2.525252525252525415e-01,3.450405303484106857e-08
2.626262626262626521e-01,3.393666704324029525e-08
2.727272727272727626e-01,3.344323485620001318e-08
2.828282828282828731e-01,3.301091955512918842e-08
2.929292929292929282e-01,3.264768076199962019e-08
3.030303030303030387e-01,3.235211595762660245e-08
3.131313131313131493e-01,3.210884228836655921e-08
3.232323232323232598e-01,3.191972546197430951e-08
3.333333333333333703e-01,3.177334003916580281e-08
3.434343434343434809e-01,3.169121353713047267e-08
3.535353535353535914e-01,3.166445905523484205e-08
3.636363636363636465e-01,3.168244244965214573e-08
3.737373737373737570e-01,3.173775601236690373e-08
3.838383838383838675e-01,3.183325633323971546e-08
3.939393939393939781e-01,3.195794283756126146e-08
4.040404040404040886e-01,3.209328478493757677e-08
4.141414141414141992e-01,3.226832486108045156e-08
4.242424242424242542e-01,3.246646673275935250e-08
4.343434343434343647e-01,3.268603738335482420e-08
4.444444444444444753e-01,3.285849391888922425e-08
4.545454545454545858e-01,3.296403973402556924e-08
4.646464646464646964e-01,3.294698247611510012e-08
4.747474747474748069e-01,3.272290816182804510e-08
4.848484848484848619e-01,3.224019734969345221e-08
4.949494949494949725e-01,3.156374986900033646e-08
5.050505050505050830e-01,3.067964150699515936e-08
5.151515151515152491e-01,2.965140672832488190e-08
5.252525252525253041e-01,2.855223573485019507e-08
5.353535353535353591e-01,2.744271119733866240e-08
5.454545454545455252e-01,2.632608884737338688e-08
5.555555555555555802e-01,2.524604969774456385e-08
5.656565656565657463e-01,2.419719089213321908e-08
5.757575757575758013e-01,2.318531843844003042e-08
5.858585858585858563e-01,2.222497841151389940e-08
5.959595959595960224e-01,2.130144101719074038e-08
6.060606060606060774e-01,2.042577230702606115e-08
6.161616161616162435e-01,1.959145272046441551e-08
6.262626262626262985e-01,1.880159275084201057e-08
6.363636363636364646e-01,1.804817088752655685e-08
6.464646464646465196e-01,1.733089606227336076e-08
6.565656565656565746e-01,1.665064273874157137e-08
6.666666666666667407e-01,1.600315005180965954e-08
6.767676767676767957e-01,1.539030047541584048e-08
6.868686868686869618e-01,1.480529312629117313e-08
6.969696969696970168e-01,1.424808557325978239e-08
7.070707070707071829e-01,1.371639731314028461e-08
7.171717171717172379e-01,1.320777718106919082e-08
7.272727272727272929e-01,1.272260589552517882e-08
7.373737373737374590e-01,1.225921370591915003e-08
7.474747474747475140e-01,1.181604130347854891e-08
7.575757575757576801e-01,1.139163152017628215e-08
7.676767676767677351e-01,1.098463168436544318e-08
7.777777777777777901e-01,1.059385009253271533e-08
7.878787878787879562e-01,1.021719178498650284e-08
7.979797979797980112e-01,9.853202903648620008e-09
8.080808080808081773e-01,9.501385074209033444e-09
8.181818181818182323e-01,9.160505362449296940e-09
8.282828282828283983e-01,8.829310712309733575e-09
8.383838383838384534e-01,8.506500748324315890e-09
8.484848484848485084e-01,8.190692781837616833e-09
8.585858585858586745e-01,7.880375155225630533e-09
8.686868686868687295e-01,7.573842864101976145e-09
8.787878787878788955e-01,7.269105649279876612e-09
8.888888888888889506e-01,6.963752114444718287e-09
8.989898989898991166e-01,6.654741170960989234e-09
9.090909090909091717e-01,6.338068342897822819e-09
9.191919191919192267e-01,6.008205600348086825e-09
9.292929292929293927e-01,5.657105624996291719e-09
9.393939393939394478e-01,5.272302309671569007e-09
9.494949494949496138e-01,4.832944255896036464e-09
9.595959595959596689e-01,4.300444320217861487e-09
9.696969696969697239e-01,3.592264950820540510e-09
9.797979797979798899e-01,2.485165996363122157e-09
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
