# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,2.384633540765676402e-06
2.020202020202020374e-02,6.946563778348850533e-07
3.030303030303030387e-02,3.084743484264277838e-07
4.040404040404040747e-02,1.657049382010947014e-07
5.050505050505051108e-02,1.000653786921396034e-07
6.060606060606060774e-02,6.471906926492073528e-08
7.070707070707071829e-02,4.470807724401836055e-08
8.080808080808081495e-02,3.225270556457441844e-08
9.090909090909091161e-02,2.417597703202693464e-08
1.010101010101010222e-01,1.862495561592812247e-08
1.111111111111111188e-01,1.467852704686156516e-08
1.212121212121212155e-01,1.178476743604974667e-08
1.313131313131313260e-01,9.576101305982724452e-09
1.414141414141414366e-01,7.891331881693893410e-09
1.515151515151515194e-01,6.561909126432421913e-09
1.616161616161616299e-01,5.510148465333521838e-09
1.717171717171717404e-01,4.684518965420562314e-09
1.818181818181818232e-01,4.013055499147056442e-09
1.919191919191919338e-01,3.468475935152920659e-09
2.020202020202020443e-01,3.022898369934740363e-09
2.121212121212121271e-01,2.647794873648442628e-09
2.222222222222222376e-01,2.336131456366575418e-09
2.323232323232323482e-01,2.073876934851850683e-09
2.424242424242424310e-01,1.846133113349306942e-09
2.525252525252525415e-01,1.651288784757306509e-09
2.626262626262626521e-01,1.484017396749977810e-09
2.727272727272727626e-01,1.339454631040051520e-09
2.828282828282828731e-01,1.214313448451909337e-09
2.929292929292929282e-01,1.106017278028872186e-09
3.030303030303030387e-01,1.010252635728966515e-09
3.131313131313131493e-01,9.262666010825878254e-10
3.232323232323232598e-01,8.512989534327279115e-10
3.333333333333333703e-01,7.841277801789117175e-10
3.434343434343434809e-01,7.246651577214304885e-10
3.535353535353535914e-01,6.711620860101844685e-10
3.636363636363636465e-01,6.241234466528812477e-10
3.737373737373737570e-01,5.799542728731529671e-10
3.838383838383838675e-01,5.396843197022233065e-10
3.939393939393939781e-01,5.031531347401654791e-10
4.040404040404040886e-01,4.698033526764725364e-10
4.141414141414141992e-01,4.393369208842319678e-10
4.242424242424242542e-01,4.117604882337474430e-10
4.343434343434343647e-01,3.865096055147573804e-10
4.444444444444444753e-01,3.631688665829283974e-10
4.545454545454545858e-01,3.416329660454963362e-10
4.646464646464646964e-01,3.216832492777531642e-10
4.747474747474748069e-01,3.034757454883563067e-10
4.848484848484848619e-01,2.866835132655125085e-10
4.949494949494949725e-01,2.710223044826931268e-10
5.050505050505050830e-01,2.565610672615084131e-10
5.151515151515152491e-01,2.428871787529200468e-10
5.252525252525253041e-01,2.303470166714769883e-10
5.353535353535353591e-01,2.187575184190112129e-10
5.454545454545455252e-01,2.080490281683067262e-10
5.555555555555555802e-01,1.979729748819413006e-10
5.656565656565657463e-01,1.885661424347621334e-10
5.757575757575758013e-01,1.797823653213097142e-10
5.858585858585858563e-01,1.713714785000483730e-10
5.959595959595960224e-01,1.635623196357873326e-10
6.060606060606060774e-01,1.560105748565486210e-10
6.161616161616162435e-01,1.490928643905139814e-10
6.262626262626262985e-01,1.426532930148795583e-10
6.363636363636364646e-01,1.366199497226432380e-10
6.464646464646465196e-01,1.309279971074710091e-10
6.565656565656565746e-01,1.254885203041743152e-10
6.666666666666667407e-01,1.202712344504915735e-10
6.767676767676767957e-01,1.154658271230841694e-10
6.868686868686869618e-01,1.108294562429648948e-10
6.969696969696970168e-01,1.063494859194047301e-10
7.070707070707071829e-01,1.020661792603154972e-10
7.171717171717172379e-01,9.792453956536650963e-11
7.272727272727272929e-01,9.406319035791000284e-11
7.373737373737374590e-01,9.037358307331919654e-11
7.474747474747475140e-01,8.678584873226016291e-11
7.575757575757576801e-01,8.345690714953175926e-11
7.676767676767677351e-01,8.020934653271788282e-11
7.777777777777777901e-01,7.724845464758691013e-11
7.878787878787879562e-01,7.441333468387624071e-11
7.979797979797980112e-01,7.155223677181950733e-11
8.080808080808081773e-01,6.874914988024525856e-11
8.181818181818182323e-01,6.605099451307582194e-11
8.282828282828283983e-01,6.342345353701972426e-11
8.383838383838384534e-01,6.075587438782559635e-11
8.484848484848485084e-01,5.828601626287395383e-11
8.585858585858586745e-01,5.572760771392248667e-11
8.686868686868687295e-01,5.319407200900838228e-11
8.787878787878788955e-01,5.072689483381697844e-11
8.888888888888889506e-01,4.822384086991248131e-11
8.989898989898991166e-01,4.567600624998723446e-11
9.090909090909091717e-01,4.302511174342409147e-11
9.191919191919192267e-01,4.004436155103765659e-11
9.292929292929293927e-01,3.698375328642503849e-11
9.393939393939394478e-01,3.372680354880766526e-11
9.494949494949496138e-01,3.038259257515513268e-11
9.595959595959596689e-01,2.664476372690237059e-11
9.696969696969697239e-01,2.156931753369298869e-11
9.797979797979798899e-01,1.404946931577062319e-11
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
