# log(rho), p(log(rho))
-2.302585092994045901e+00,1.793553998526922905e-07
-2.288755753096183732e+00,1.814495908235873617e-07
-2.274926413198321562e+00,1.835880768216278354e-07
-2.261097073300459392e+00,1.857768747291550275e-07
-2.247267733402597223e+00,1.880164491775127693e-07
-2.233438393504735053e+00,1.903105130476899364e-07
-2.219609053606872884e+00,1.926532257897195418e-07
-2.205779713709011158e+00,1.950481100034236436e-07
-2.191950373811148989e+00,1.974959290396916902e-07
-2.178121033913286819e+00,1.999971928029967060e-07
-2.164291694015424650e+00,2.025542563979325356e-07
-2.150462354117562480e+00,2.051645971357954139e-07
-2.136633014219700311e+00,2.078305432983609631e-07
-2.122803674321838141e+00,2.105528710776302269e-07
-2.108974334423975971e+00,2.133323950571050531e-07
-2.095144994526113802e+00,2.161699688402044844e-07
-2.081315654628251632e+00,2.190664858386722259e-07
-2.067486314730389463e+00,2.220228802324537568e-07
-2.053656974832527293e+00,2.250401281159797182e-07
-2.039827634934665124e+00,2.281192488498939126e-07
-2.025998295036803398e+00,2.312613066418931549e-07
-2.012168955138941229e+00,2.344674123865338406e-07
-1.998339615241078837e+00,2.377387258181275944e-07
-1.984510275343216890e+00,2.410764579215440510e-07
-1.970680935445354720e+00,2.444978066591223219e-07
-1.956851595547492551e+00,2.479726761445040680e-07
-1.943022255649630381e+00,2.515179527681872565e-07
-1.929192915751768211e+00,2.551350796442925772e-07
-1.915363575853906042e+00,2.588255825835941169e-07
-1.901534235956043872e+00,2.625910833426295738e-07
-1.887704896058181703e+00,2.664341749764163147e-07
-1.873875556160319533e+00,2.703549804696676409e-07
-1.860046216262457586e+00,2.743559294557330862e-07
-1.846216876364595416e+00,2.784392194136788970e-07
-1.832387536466733247e+00,2.826069982775483744e-07
-1.818558196568871077e+00,2.868615757407676992e-07
-1.804728856671008907e+00,2.912054531354819089e-07
-1.790899516773146960e+00,2.956413602940441284e-07
-1.777070176875284790e+00,3.001723100008320335e-07
-1.763240836977422621e+00,3.048016670574364455e-07
-1.749411497079560451e+00,3.095332480663909414e-07
-1.735582157181698282e+00,3.143714644411135753e-07
-1.721752817283836112e+00,3.193215456573896516e-07
-1.707923477385973943e+00,3.276272716934314928e-07
-1.694094137488111773e+00,3.329134181800127577e-07
-1.680264797590249604e+00,3.383388246677028042e-07
-1.666435457692387656e+00,3.439185829056859189e-07
-1.652606117794525487e+00,3.496751936110679098e-07
-1.638776777896663317e+00,3.556462216291313804e-07
-1.624947437998801369e+00,3.619416653336678526e-07
-1.611118098100939200e+00,3.686701319561641731e-07
-1.597288758203077030e+00,3.766733221158683144e-07
-1.583459418305214861e+00,3.829951812601529522e-07
-1.569630078407352691e+00,3.869839881750960062e-07
-1.555800738509490522e+00,3.923061674357962968e-07
-1.541971398611628352e+00,3.980994018239638417e-07
-1.528142058713766183e+00,4.041881290216545138e-07
-1.514312718815904013e+00,4.105083009791308211e-07
-1.500483378918041844e+00,4.170307752902956891e-07
-1.486654039020179896e+00,4.237412895802081177e-07
-1.472824699122317726e+00,4.306328160036102494e-07
-1.458995359224455557e+00,4.377024213697300430e-07
-1.445166019326593387e+00,4.449497012315419068e-07
-1.431336679428731440e+00,4.523759583315989267e-07
-1.417507339530869270e+00,4.599836890358344252e-07
-1.403677999633007101e+00,4.677766028156060456e-07
-1.389848659735144931e+00,4.757585962310929904e-07
-1.376019319837282762e+00,4.839346786955508937e-07
-1.362189979939420592e+00,4.923105382953816029e-07
-1.348360640041558423e+00,5.008924086098770964e-07
-1.334531300143696253e+00,5.096871603298514392e-07
-1.320701960245834083e+00,5.188698096986525565e-07
-1.306872620347971914e+00,5.281187332722063758e-07
-1.293043280450109966e+00,5.376050315251933379e-07
-1.279213940552247797e+00,5.473389547116980401e-07
-1.265384600654385627e+00,5.573312799198416850e-07
-1.251555260756523458e+00,5.675938559166346209e-07
-1.237725920858661288e+00,5.781397391781150083e-07
-1.223896580960799341e+00,5.889833856613574697e-07
-1.210067241062937171e+00,6.001408762125683450e-07
-1.196237901165075002e+00,6.116301707851431742e-07
-1.182408561267212832e+00,6.234715274240115552e-07
-1.168579221369350662e+00,6.356966601769899319e-07
-1.154749881471488493e+00,6.483145660207737009e-07
-1.140920541573626323e+00,6.613649131409283048e-07
-1.127091201675764376e+00,6.748815471417989987e-07
-1.113261861777902206e+00,6.889064877436454900e-07
-1.099432521880040037e+00,7.034898363211423732e-07
-1.085603181982177867e+00,7.186921407764890450e-07
-1.071773842084315698e+00,7.345888625198065074e-07
-1.057944502186453528e+00,7.512826297732066100e-07
-1.044115162288591581e+00,7.688783694821522761e-07
-1.030285822390729411e+00,7.875485500760616683e-07
-1.016456482492867242e+00,8.075192377779096646e-07
-1.002627142595005072e+00,8.291186634214213074e-07
-9.887978026971429024e-01,8.528522823677730598e-07
-9.749684627992807329e-01,8.795655483291254291e-07
-9.611391229014185633e-01,9.108526585156859804e-07
-9.473097830035566158e-01,9.503653122039962325e-07
-9.334804431056944463e-01,1.010496741094180997e-06
-9.196511032078322767e-01,1.143337981901785740e-06
-9.058217633099701072e-01,1.035451891725457833e-06
-8.919924234121079376e-01,1.018831465273250280e-06
-8.781630835142457681e-01,1.016799049834287210e-06
-8.643337436163835985e-01,1.021195391787134134e-06
-8.505044037185216510e-01,1.029353492353787772e-06
-8.366750638206594815e-01,1.040082669487311952e-06
-8.228457239227973119e-01,1.052760636616722190e-06
-8.090163840249351423e-01,1.067031873848456397e-06
-7.951870441270729728e-01,1.082684125768232770e-06
-7.813577042292108032e-01,1.099591697441002493e-06
-7.675283643313486337e-01,1.117681367266731280e-06
-7.536990244334866862e-01,1.136923682617285644e-06
-7.398696845356245166e-01,1.157321333953056387e-06
-7.260403446377623471e-01,1.178906599069366874e-06
-7.122110047399001775e-01,1.201748555851166597e-06
-6.983816648420380080e-01,1.225970393226262467e-06
-6.845523249441758384e-01,1.251841209006610996e-06
-6.707229850463138909e-01,1.280857237481066306e-06
-6.568936451484517214e-01,1.307342082316329895e-06
-6.430643052505895518e-01,1.336996521146999657e-06
-6.292349653527273823e-01,1.369499734365641957e-06
-6.154056254548652127e-01,1.405528785026831939e-06
-6.015762855570030432e-01,1.447202062315945358e-06
-5.877469456591408736e-01,1.505133072305738983e-06
-5.739176057612789261e-01,1.534253545266677536e-06
-5.600882658634167566e-01,1.555787994110483232e-06
-5.462589259655545870e-01,1.589866474252796298e-06
-5.324295860676924175e-01,1.631126387819068199e-06
-5.186002461698302479e-01,1.679475068233144499e-06
-5.047709062719680784e-01,1.736797229678932530e-06
-4.909415663741059088e-01,1.808713444071075382e-06
-4.771122264762439613e-01,1.902401525077336981e-06
-4.632828865783817918e-01,1.985545363965859179e-06
