# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,3.371919480254339007e-08
2.020202020202020374e-02,1.829949016487292630e-08
3.030303030303030387e-02,1.288956745551785241e-08
4.040404040404040747e-02,1.009254107654125783e-08
5.050505050505051108e-02,8.371308332686602724e-09
6.060606060606060774e-02,7.200167772863222159e-09
7.070707070707071829e-02,6.349259545477668258e-09
8.080808080808081495e-02,5.701723078249118485e-09
9.090909090909091161e-02,5.191696471135883551e-09
1.010101010101010222e-01,4.779158192192329168e-09
1.111111111111111188e-01,4.438348380568757294e-09
1.212121212121212155e-01,4.151915208179410040e-09
1.313131313131313260e-01,3.907731343114754264e-09
1.414141414141414366e-01,3.697058141203194210e-09
1.515151515151515194e-01,3.513434868991588578e-09
1.616161616161616299e-01,3.351979027546529633e-09
1.717171717171717404e-01,3.208930304449159353e-09
1.818181818181818232e-01,3.081344449458728786e-09
1.919191919191919338e-01,2.966882461037389327e-09
2.020202020202020443e-01,2.863662109698679304e-09
2.121212121212121271e-01,2.770151264120053684e-09
2.222222222222222376e-01,2.685089879033151350e-09
2.323232323232323482e-01,2.607432028562977696e-09
2.424242424242424310e-01,2.536302211284465639e-09
2.525252525252525415e-01,2.470961981555936706e-09
2.626262626262626521e-01,2.410784162793684796e-09
2.727272727272727626e-01,2.355232702744429737e-09
2.828282828282828731e-01,2.303846779048290436e-09
2.929292929292929282e-01,2.256228143080843043e-09
3.030303030303030387e-01,2.212030956938101624e-09
3.131313131313131493e-01,2.170953568574760582e-09
3.232323232323232598e-01,2.132731807299839635e-09
3.333333333333333703e-01,2.097133481985221856e-09
3.434343434343434809e-01,2.063953838252833903e-09
3.535353535353535914e-01,2.033011786008345764e-09
3.636363636363636465e-01,2.004146750162506404e-09
3.737373737373737570e-01,1.977216028877275012e-09
3.838383838383838675e-01,1.952092567795892575e-09
3.939393939393939781e-01,1.928663077338881704e-09
4.040404040404040886e-01,1.906826434635351139e-09
4.141414141414141992e-01,1.886492323012015413e-09
4.242424242424242542e-01,1.867580070922299330e-09
4.343434343434343647e-01,1.850017659318435545e-09
4.444444444444444753e-01,1.833740872167361545e-09
4.545454545454545858e-01,1.818692569402784826e-09
4.646464646464646964e-01,1.804822065332910599e-09
4.747474747474748069e-01,1.792084598572504739e-09
4.848484848484848619e-01,1.780440882084302924e-09
4.949494949494949725e-01,1.769856724011996573e-09
5.050505050505050830e-01,1.760302711755546803e-09
5.151515151515152491e-01,1.751753953251922741e-09
5.252525252525253041e-01,1.744189870739906432e-09
5.353535353535353591e-01,1.737594043455857201e-09
5.454545454545455252e-01,1.731954096770817236e-09
5.555555555555555802e-01,1.727261636275800398e-09
5.656565656565657463e-01,1.723512226286614781e-09
5.757575757575758013e-01,1.720705413206271345e-09
5.858585858585858563e-01,1.718844795186909100e-09
5.959595959595960224e-01,1.717938140612257946e-09
6.060606060606060774e-01,1.717997559118726480e-09
6.161616161616162435e-01,1.719039730239004044e-09
6.262626262626262985e-01,1.721086196348107536e-09
6.363636363636364646e-01,1.724163728495001372e-09
6.464646464646465196e-01,1.728304776011261996e-09
6.565656565656565746e-01,1.733548013628408010e-09
6.666666666666667407e-01,1.739939003373857322e-09
6.767676767676767957e-01,1.747530992972596086e-09
6.868686868686869618e-01,1.756385878153704563e-09
6.969696969696970168e-01,1.766575363549379403e-09
7.070707070707071829e-01,1.778182366328977576e-09
7.171717171717172379e-01,1.791302719093426723e-09
7.272727272727272929e-01,1.806047244932071322e-09
7.373737373737374590e-01,1.822544299424092374e-09
7.474747474747475140e-01,1.840942903913856299e-09
7.575757575757576801e-01,1.861416634746352894e-09
7.676767676767677351e-01,1.884168488943153738e-09
7.777777777777777901e-01,1.909437024950174629e-09
7.878787878787879562e-01,1.937504188109684090e-09
7.979797979797980112e-01,1.968705390661446143e-09
8.080808080808081773e-01,2.003442650998614909e-09
8.181818181818182323e-01,2.042201947871694932e-09
8.282828282828283983e-01,2.085576480264527586e-09
8.383838383838384534e-01,2.134298357728098503e-09
8.484848484848485084e-01,2.189282578966971385e-09
8.585858585858586745e-01,2.251689347242685148e-09
8.686868686868687295e-01,2.323014487060134930e-09
8.787878787878788955e-01,2.405224260139753867e-09
8.888888888888889506e-01,2.500962851766477383e-09
8.989898989898991166e-01,2.613883823272415148e-09
9.090909090909091717e-01,2.749203696313440801e-09
9.191919191919192267e-01,2.914677994164414376e-09
9.292929292929293927e-01,3.122442218806619694e-09
9.393939393939394478e-01,3.392798310817185198e-09
9.494949494949496138e-01,3.762958641154705817e-09
9.595959595959596689e-01,4.310846475625869637e-09
9.696969696969697239e-01,5.238898218317804255e-09
9.797979797979798899e-01,7.345524513981795710e-09
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
