# log(rho), p(log(rho))
-4.605170185988090914e+00,3.435250433781345160e-06
-4.540633266464734419e+00,3.706287091417612508e-06
-4.476096346941377924e+00,4.102385837479036171e-06
-4.411559427418021428e+00,4.590864753516102150e-06
-4.347022507894664045e+00,5.175945925208981144e-06
-4.282485588371307550e+00,5.876340239203946823e-06
-4.217948668847951055e+00,6.702085144669915039e-06
-4.153411749324594560e+00,7.780084830670164507e-06
-4.088874829801238064e+00,8.812088774410863518e-06
-4.024337910277881569e+00,1.017534575082298987e-05
-3.959800990754524630e+00,1.184206164840043259e-05
-3.895264071231167691e+00,1.391037052072707830e-05
-3.830727151707811196e+00,1.680356907112016059e-05
-3.766190232184454700e+00,2.728735339066876338e-05
-3.701653312661098205e+00,2.341214514864697281e-05
-3.637116393137741266e+00,3.314324914163319102e-05
-3.572579473614384771e+00,2.752541998194305714e-05
-3.508042554091027831e+00,2.834185444289660235e-05
-3.443505634567671336e+00,3.055690445070021702e-05
-3.378968715044314841e+00,3.401990238467204560e-05
-3.314431795520958346e+00,3.761107306937717129e-05
-3.249894875997601851e+00,4.167289986697091971e-05
-3.185357956474244912e+00,4.659526516307840817e-05
-3.120821036950888416e+00,5.272162770916571841e-05
-3.056284117427531477e+00,6.069752220818278845e-05
-2.991747197904174982e+00,7.021404204467599777e-05
-2.927210278380818487e+00,8.264158779667451712e-05
-2.862673358857461992e+00,9.818043080645104457e-05
-2.798136439334105052e+00,1.202701947717747165e-04
-2.733599519810748557e+00,1.546759907642020768e-04
-2.669062600287391618e+00,2.176898284655919415e-04
-2.604525680764035123e+00,5.385608369964086988e-04
-2.539988761240678627e+00,2.576154356005100278e-04
-2.475451841717322132e+00,2.225672681111486105e-04
-2.410914922193965193e+00,2.105323120388766266e-04
-2.346378002670608698e+00,2.101377680343704201e-04
-2.281841083147252203e+00,2.128492971679738573e-04
-2.217304163623895263e+00,2.105336742780376184e-04
-2.152767244100538768e+00,2.139967258722167060e-04
-2.088230324577182273e+00,2.204714264826088013e-04
-2.023693405053825778e+00,2.290797512043107041e-04
-1.959156485530468839e+00,2.393561213954389791e-04
-1.894619566007112343e+00,2.508927582125713507e-04
-1.830082646483755848e+00,2.633755434591345109e-04
-1.765545726960398909e+00,2.773986393180534558e-04
-1.701008807437042414e+00,2.935696710843969633e-04
-1.636471887913685919e+00,3.121671175920179590e-04
-1.571934968390328979e+00,3.344884649712121676e-04
-1.507398048866972484e+00,3.545390841925823914e-04
-1.442861129343615989e+00,1.155413668056690335e-04
-1.378324209820259050e+00,1.283586963902246675e-04
-1.313787290296902555e+00,1.449249420468008882e-04
-1.249250370773546059e+00,1.791418211006667730e-04
-1.184713451250189120e+00,1.846311233745223917e-04
-1.120176531726832625e+00,1.796024311446986705e-04
-1.055639612203476130e+00,1.849844316122491042e-04
-9.911026926801191905e-01,1.947206952441461411e-04
-9.265657731567626954e-01,2.074002729849705115e-04
-8.620288536334062002e-01,2.233148550580043646e-04
-7.974919341100497050e-01,2.454279676496501795e-04
-7.329550145866927657e-01,2.684168384709440425e-04
-6.684180950633362706e-01,3.165912446220212799e-04
-6.038811755399793313e-01,3.008107658716395873e-04
-5.393442560166228361e-01,3.126652178957348778e-04
-4.748073364932663409e-01,3.297604979595487721e-04
-4.102704169699098458e-01,3.480785310101058784e-04
-3.457334974465533506e-01,3.719716469196162581e-04
-2.811965779231968554e-01,3.948796833155059018e-04
-2.166596583998394721e-01,4.253002531072485768e-04
-1.521227388764829769e-01,4.561225456939689560e-04
-8.758581935312648170e-02,4.965434201148636933e-04
-2.304889982976998652e-02,5.345192615706928496e-04
4.148801969358650865e-02,5.610120723364978501e-04
1.060249392169430038e-01,5.892733348097776340e-04
1.705618587403003872e-01,6.267452011802071002e-04
2.350987782636568824e-01,6.728847451164944420e-04
2.996356977870133775e-01,7.305872558896623140e-04
3.641726173103698727e-01,7.821919346713600632e-04
4.287095368337263679e-01,8.209356451569721838e-04
4.932464563570828631e-01,8.797955787276126550e-04
5.577833758804393582e-01,9.400341092284030886e-04
6.223202954037967416e-01,9.887049005960410735e-04
6.868572149271532368e-01,1.054849274631230582e-03
7.513941344505097319e-01,1.119182436915907566e-03
8.159310539738662271e-01,1.196385955580394223e-03
8.804679734972227223e-01,1.284049666585595963e-03
9.450048930205792175e-01,1.124103587456644305e-03
1.009541812543936601e+00,1.212354209192226381e-03
1.074078732067293096e+00,1.330814766674893318e-03
1.138615651590649591e+00,1.383929160659751016e-03
1.203152571114006086e+00,1.459823409282507041e-03
1.267689490637362582e+00,1.552332753283744426e-03
1.332226410160719077e+00,1.400742842458294925e-03
1.396763329684076460e+00,1.488680163604839133e-03
1.461300249207432955e+00,1.334899018675693005e-03
1.525837168730789450e+00,1.429284088659999331e-03
1.590374088254145946e+00,1.538015283037149055e-03
1.654911007777502441e+00,1.419461258142956997e-03
1.719447927300858936e+00,1.522087936036130209e-03
1.783984846824215431e+00,1.657487427204103929e-03
1.848521766347572814e+00,1.781938564785203903e-03
1.913058685870929310e+00,1.928117537870191554e-03
1.977595605394285805e+00,2.114908820647326115e-03
2.042132524917642300e+00,2.194098632832749106e-03
2.106669444440998795e+00,2.320068373839343379e-03
2.171206363964355290e+00,2.487022504255836930e-03
2.235743283487712674e+00,2.677542017076955504e-03
2.300280203011069169e+00,2.807320401389066817e-03
2.364817122534425664e+00,2.987727148482678327e-03
2.429354042057782159e+00,3.188914653126616316e-03
2.493890961581138654e+00,3.161759088675789031e-03
2.558427881104495150e+00,3.396432122076126995e-03
2.622964800627852533e+00,3.642026958821173964e-03
2.687501720151209028e+00,3.640963945190594728e-03
2.752038639674565523e+00,3.644914343431988543e-03
2.816575559197922018e+00,3.736203423055296964e-03
2.881112478721278514e+00,3.821173094014037198e-03
2.945649398244635009e+00,4.040110496235318864e-03
3.010186317767991504e+00,3.568704287928477735e-03
3.074723237291348887e+00,3.775838454882806880e-03
3.139260156814705383e+00,4.013035560727747954e-03
3.203797076338061878e+00,4.289581752701084397e-03
3.268333995861418373e+00,4.299598151639404120e-03
3.332870915384774868e+00,4.603704456816621986e-03
3.397407834908132251e+00,4.934180748666982391e-03
3.461944754431487858e+00,5.258083192218360354e-03
3.526481673954845242e+00,5.491378220782406130e-03
3.591018593478200849e+00,5.519079272604359744e-03
3.655555513001558232e+00,5.799483319602742083e-03
3.720092432524915615e+00,6.163698461916591355e-03
3.784629352048271222e+00,6.344285514864025401e-03
3.849166271571628606e+00,6.511162891218892981e-03
3.913703191094984213e+00,7.025462259693350704e-03
3.978240110618341596e+00,6.927006847434363443e-03
4.042777030141697203e+00,7.384235358072601361e-03
4.107313949665054587e+00,7.903307260934694031e-03
4.171850869188411970e+00,7.903589221214238694e-03
4.236387788711767577e+00,8.466350264736827169e-03
4.300924708235124960e+00,8.679987108530132917e-03
4.365461627758480567e+00,8.427059921426040268e-03
4.429998547281837951e+00,8.734285843103387070e-03
4.494535466805195334e+00,9.438776441526601155e-03
4.559072386328550941e+00,9.473339551918286139e-03
4.623609305851908324e+00,9.981677192865407236e-03
4.688146225375263931e+00,1.010035857585067295e-02
4.752683144898621315e+00,1.003647273611577018e-02
4.817220064421976922e+00,1.052164824168005768e-02
4.881756983945334305e+00,1.112388750631185079e-02
4.946293903468691688e+00,1.132272697703539180e-02
5.010830822992047295e+00,1.196085232709538475e-02
5.075367742515404679e+00,1.247837270386019728e-02
5.139904662038760286e+00,1.271662901518769671e-02
5.204441581562117669e+00,1.258723690972065115e-02
5.268978501085473276e+00,1.307760125041113747e-02
5.333515420608830659e+00,1.338390464078112289e-02
5.398052340132188043e+00,1.427332322461193764e-02
5.462589259655543650e+00,1.471282227872240146e-02
5.527126179178901033e+00,1.491529274236473752e-02
5.591663098702256640e+00,1.544185014066418518e-02
5.656200018225614023e+00,1.572539729945441125e-02
5.720736937748969630e+00,1.649529402331313677e-02
5.785273857272327014e+00,1.684747784109811089e-02
5.849810776795684397e+00,1.745028657004832340e-02
5.914347696319040004e+00,1.797812781576316188e-02
5.978884615842397388e+00,1.845714589825169297e-02
6.043421535365752995e+00,1.856715325593279869e-02
6.107958454889110378e+00,1.920330151160526758e-02
6.172495374412467761e+00,1.990790572031692768e-02
6.237032293935823368e+00,2.021041245965133140e-02
6.301569213459180752e+00,2.106152113337861689e-02
6.366106132982536359e+00,2.220681204160659949e-02
6.430643052505893742e+00,2.271652065819617511e-02
6.495179972029249349e+00,2.396101753608769619e-02
6.559716891552606732e+00,2.416069501528306240e-02
6.624253811075964116e+00,2.417597633199066245e-02
6.688790730599319723e+00,2.550302561821866584e-02
6.753327650122677106e+00,2.568167764202810774e-02
6.817864569646032713e+00,2.708085479627651837e-02
6.882401489169390096e+00,2.744451848333145927e-02
6.946938408692745703e+00,2.852446867771739683e-02
7.011475328216103087e+00,2.895589179961150644e-02
7.076012247739460470e+00,3.024201587060127566e-02
7.140549167262816077e+00,3.046926903514661500e-02
7.205086086786173460e+00,3.075842047086920286e-02
7.269623006309529067e+00,3.256929692858787084e-02
7.334159925832886451e+00,3.405358943158168228e-02
7.398696845356243834e+00,3.395558797986097943e-02
7.463233764879599441e+00,3.534291230062056033e-02
7.527770684402956824e+00,3.543930303097202195e-02
7.592307603926312431e+00,3.683360827124628617e-02
7.656844523449669815e+00,3.796375946112322264e-02
7.721381442973025422e+00,3.862313899457577721e-02
7.785918362496382805e+00,3.921354057502988294e-02
7.850455282019740189e+00,3.932722650376036660e-02
7.914992201543095796e+00,4.009403850717611212e-02
7.979529121066453179e+00,3.924595899371510765e-02
8.044066040589807898e+00,4.052522530938743733e-02
8.108602960113167057e+00,4.136044777656056742e-02
8.173139879636522664e+00,4.255810896598247184e-02
8.237676799159878271e+00,4.388913219433782792e-02
8.302213718683237431e+00,4.525496800902178290e-02
8.366750638206593038e+00,4.674877642254850196e-02
8.431287557729948645e+00,4.737160574364731452e-02
8.495824477253304252e+00,4.806340719009996598e-02
8.560361396776663412e+00,4.902063241310106873e-02
8.624898316300019019e+00,4.801717495360148524e-02
8.689435235823374626e+00,4.822387628145133331e-02
8.753972155346733786e+00,4.879485732811654486e-02
8.818509074870089393e+00,4.915648816605435595e-02
8.883045994393445000e+00,5.002249706413267050e-02
8.947582913916800607e+00,5.152959009786332173e-02
9.012119833440159766e+00,5.209368025927275936e-02
9.076656752963515373e+00,5.364721819483141835e-02
9.141193672486870980e+00,5.413595987543880217e-02
9.205730592010230140e+00,5.320408590051500797e-02
9.270267511533585747e+00,5.298058497363793834e-02
9.334804431056941354e+00,5.452814171109066771e-02
9.399341350580296961e+00,5.677454782489074064e-02
9.463878270103656121e+00,5.673287893356453865e-02
9.528415189627011728e+00,5.723068839890965709e-02
9.592952109150367335e+00,5.700024442942183689e-02
9.657489028673726494e+00,5.787029561518369780e-02
9.722025948197082101e+00,5.961549917402787085e-02
9.786562867720437708e+00,6.063808708534203923e-02
9.851099787243796868e+00,6.141811226216464109e-02
9.915636706767152475e+00,6.088140034039021820e-02
9.980173626290508082e+00,6.118828650669669300e-02
1.004471054581386369e+01,6.188623704240426432e-02
1.010924746533722285e+01,6.249929657396709193e-02
1.017378438486057846e+01,6.193608420654313218e-02
1.023832130438393406e+01,6.176590585727285976e-02
1.030285822390729322e+01,6.232813190028049788e-02
1.036739514343064883e+01,6.320212691250913506e-02
1.043193206295400444e+01,6.291625082028924620e-02
1.049646898247736004e+01,6.314013426264925011e-02
1.056100590200071920e+01,6.282176051999040223e-02
1.062554282152407481e+01,6.351480463093484019e-02
1.069007974104743042e+01,6.411447618397171644e-02
1.075461666057078958e+01,6.560159293015385695e-02
1.081915358009414518e+01,6.696984806131785206e-02
1.088369049961750079e+01,6.710102417181888768e-02
1.094822741914085640e+01,6.508993484934090523e-02
1.101276433866421556e+01,6.511952724615183152e-02
1.107730125818757116e+01,6.474226263007429316e-02
1.114183817771092677e+01,6.566884658693705745e-02
1.120637509723428593e+01,6.584707344537323037e-02
1.127091201675764154e+01,6.432273751619521640e-02
1.133544893628099715e+01,6.322282501981425773e-02
1.139998585580435631e+01,6.431220671598836258e-02
1.146452277532771191e+01,6.557611142525426873e-02
1.152905969485106752e+01,6.722996740306018404e-02
1.159359661437442668e+01,6.948154627952046747e-02
1.165813353389778229e+01,6.995406870433418245e-02
1.172267045342113789e+01,6.993784167783448358e-02
1.178720737294449350e+01,7.238288756767663479e-02
1.185174429246785266e+01,7.034778891667141376e-02
1.191628121199120827e+01,7.075690532262764176e-02
1.198081813151456387e+01,6.943757347955609172e-02
1.204535505103792303e+01,7.034221647227004159e-02
1.210989197056127864e+01,7.062300082751833685e-02
1.217442889008463425e+01,7.229761394268867380e-02
1.223896580960798985e+01,7.225795599567898242e-02
1.230350272913134901e+01,7.131002834466886042e-02
1.236803964865470462e+01,7.040620982119231985e-02
1.243257656817806023e+01,7.190737930795315647e-02
1.249711348770141939e+01,7.239402112903602082e-02
1.256165040722477499e+01,7.405189316883632744e-02
1.262618732674813060e+01,7.481776644022868072e-02
1.269072424627148621e+01,7.635759054712711047e-02
1.275526116579484537e+01,7.708535023757333293e-02
1.281979808531820098e+01,7.706382520547899739e-02
1.288433500484155658e+01,7.855480317251313516e-02
1.294887192436491574e+01,7.779827748076026395e-02
1.301340884388827135e+01,7.660466673737152676e-02
1.307794576341162696e+01,7.588679839543047145e-02
1.314248268293498256e+01,7.565140128229204397e-02
1.320701960245834172e+01,7.540321124322421631e-02
1.327155652198169733e+01,7.587510352524627633e-02
1.333609344150505294e+01,7.565845021876864418e-02
1.340063036102841210e+01,7.546211543852170134e-02
1.346516728055176770e+01,7.533240340929604761e-02
1.352970420007512331e+01,7.550464230516078235e-02
1.359424111959848247e+01,7.560676666962407033e-02
1.365877803912183808e+01,7.779987899421295094e-02
1.372331495864519368e+01,7.654059566403997872e-02
1.378785187816854929e+01,7.814653744479982400e-02
1.385238879769190845e+01,7.668192266284380720e-02
1.391692571721526406e+01,7.654574557459277451e-02
1.398146263673861966e+01,7.741955507790945767e-02
1.404599955626197882e+01,7.690281364276986553e-02
1.411053647578533443e+01,7.709088527702950833e-02
1.417507339530869004e+01,7.864726066555847994e-02
1.423961031483204565e+01,7.875728197590162183e-02
1.430414723435540481e+01,7.822295570054531300e-02
1.436868415387876041e+01,7.719057825392043604e-02
1.443322107340211602e+01,7.579898287099552656e-02
1.449775799292547518e+01,7.512848937833155327e-02
1.456229491244883079e+01,7.508277336594151863e-02
1.462683183197218639e+01,7.422942969097516552e-02
1.469136875149554200e+01,7.534357101654880207e-02
1.475590567101890116e+01,7.508960850630287676e-02
1.482044259054225677e+01,7.514705270645080648e-02
1.488497951006561237e+01,7.335935906619812930e-02
1.494951642958897153e+01,7.338643037426746674e-02
1.501405334911232714e+01,7.297455437463096217e-02
1.507859026863568275e+01,7.362366258193950297e-02
1.514312718815903835e+01,7.349639790930760641e-02
1.520766410768239751e+01,7.417182422677452702e-02
1.527220102720575312e+01,7.407711324202712055e-02
1.533673794672910873e+01,7.491389996974216758e-02
1.540127486625246789e+01,7.357697194986204114e-02
1.546581178577582349e+01,7.162372826597902808e-02
1.553034870529917910e+01,7.159044624492438835e-02
1.559488562482253471e+01,7.061814237895495949e-02
1.565942254434589387e+01,6.840338603931352124e-02
1.572395946386924948e+01,6.798446158636217707e-02
1.578849638339260508e+01,6.840144492972266566e-02
1.585303330291596424e+01,6.940731699164830182e-02
1.591757022243931985e+01,6.879921518172564532e-02
1.598210714196267546e+01,6.722877319213996228e-02
1.604664406148603106e+01,6.800789145757463183e-02
1.611118098100939022e+01,6.775604259711483224e-02
1.617571790053274583e+01,6.733770541272947330e-02
1.624025482005610144e+01,6.668174368457685519e-02
1.630479173957946060e+01,6.681455584191317576e-02
1.636932865910281620e+01,6.693954025333057056e-02
1.643386557862617181e+01,6.650037646909760791e-02
1.649840249814953097e+01,6.544407925261981618e-02
1.656293941767288658e+01,6.379419453416096397e-02
1.662747633719624218e+01,6.318827761580475544e-02
1.669201325671959779e+01,6.386068349197959737e-02
1.675655017624295695e+01,6.489910145347271841e-02
1.682108709576631256e+01,6.390830973128946990e-02
1.688562401528966816e+01,6.363915173994912078e-02
1.695016093481302732e+01,6.404570757150304661e-02
1.701469785433638293e+01,6.384591309741169396e-02
1.707923477385973854e+01,6.349113509955080226e-02
1.714377169338309415e+01,6.215557931161011518e-02
1.720830861290645331e+01,6.050451107983215865e-02
1.727284553242980891e+01,6.120707384313111427e-02
1.733738245195316452e+01,6.123827956009542800e-02
1.740191937147652368e+01,5.994295345862530461e-02
1.746645629099987929e+01,5.865154439639352207e-02
1.753099321052323489e+01,5.877636846287755124e-02
1.759553013004659050e+01,5.795093558303741205e-02
1.766006704956994966e+01,5.781929367726489077e-02
1.772460396909330527e+01,5.696570466589385290e-02
1.778914088861666087e+01,5.629095283977841174e-02
1.785367780814002003e+01,5.472477873426200706e-02
1.791821472766337564e+01,5.428557604142930648e-02
1.798275164718673125e+01,5.248109781975965338e-02
1.804728856671008685e+01,5.190554679821370726e-02
1.811182548623344601e+01,5.056335911764100327e-02
1.817636240575680162e+01,5.043412592705963371e-02
1.824089932528015723e+01,5.148558492304039502e-02
1.830543624480351639e+01,5.191298664013446751e-02
1.836997316432687199e+01,5.065980204473810589e-02
1.843451008385022760e+01,4.910769444931196992e-02
1.849904700337358321e+01,4.926992808164179505e-02
1.856358392289694237e+01,4.924480825740121942e-02
1.862812084242029798e+01,4.804596184306065415e-02
1.869265776194365358e+01,4.845953329627337991e-02
1.875719468146701274e+01,4.649729552366901192e-02
1.882173160099036835e+01,4.736948498400606056e-02
1.888626852051372396e+01,4.501095071295095618e-02
1.895080544003708312e+01,4.589236228030810910e-02
1.901534235956043872e+01,4.362579561048068183e-02
1.907987927908379433e+01,4.372627805428153103e-02
1.914441619860714994e+01,4.337133825253743080e-02
1.920895311813050910e+01,4.326204960999852078e-02
1.927349003765386470e+01,4.219570363741593361e-02
1.933802695717722031e+01,4.255471766122769645e-02
1.940256387670057947e+01,4.296370179447863563e-02
1.946710079622393508e+01,4.176448187900875381e-02
1.953163771574729068e+01,4.018359417010590462e-02
1.959617463527064629e+01,4.028554571538765089e-02
1.966071155479400545e+01,3.960353417230871864e-02
1.972524847431736106e+01,3.920102651135490279e-02
1.978978539384071667e+01,3.893032131452957290e-02
1.985432231336407582e+01,3.739400232546330471e-02
1.991885923288743143e+01,3.575405375153532100e-02
1.998339615241078704e+01,3.534773847863505181e-02
2.004793307193414265e+01,3.434361868713518146e-02
2.011246999145750181e+01,3.358129045235170446e-02
2.017700691098085741e+01,3.377223406765674646e-02
2.024154383050421302e+01,3.399201297058280363e-02
2.030608075002757218e+01,3.422862474038580738e-02
2.037061766955092779e+01,3.424322457021667515e-02
2.043515458907428339e+01,3.249819515111916635e-02
2.049969150859763900e+01,3.264158579527395160e-02
2.056422842812099816e+01,3.251155881147151094e-02
2.062876534764435377e+01,3.239217281620222766e-02
2.069330226716770937e+01,3.453278969072921117e-02
2.075783918669106853e+01,3.382852112858940330e-02
2.082237610621442414e+01,3.310623097490043160e-02
2.088691302573777975e+01,3.288661641651242223e-02
2.095144994526113535e+01,3.276974728056797348e-02
2.101598686478449451e+01,3.117738082436059127e-02
2.108052378430785012e+01,3.044660009001490253e-02
2.114506070383120573e+01,2.974073926285314418e-02
2.120959762335456489e+01,2.947441128549179931e-02
2.127413454287792050e+01,2.839825784867045649e-02
2.133867146240127610e+01,2.826762261922414685e-02
2.140320838192463171e+01,2.811087743027459659e-02
2.146774530144799087e+01,2.798005969006247054e-02
2.153228222097134648e+01,2.788014267535306526e-02
2.159681914049470208e+01,2.803978459711725657e-02
2.166135606001806124e+01,2.829141224822984829e-02
2.172589297954141685e+01,2.814327692974126494e-02
2.179042989906477246e+01,2.793729484330648508e-02
2.185496681858813162e+01,2.803956416311480584e-02
2.191950373811148722e+01,2.712100376146033345e-02
2.198404065763484283e+01,2.667145353094371729e-02
2.204857757715819844e+01,2.644045601532723361e-02
2.211311449668155760e+01,2.493551214010171838e-02
2.217765141620491320e+01,2.573661811840273483e-02
2.224218833572826881e+01,2.554907525279145886e-02
2.230672525525162797e+01,2.468949074343315675e-02
2.237126217477498358e+01,2.457999238877670370e-02
2.243579909429833918e+01,2.345595351114728236e-02
2.250033601382169479e+01,2.300762712659339126e-02
2.256487293334505395e+01,2.325554463304647934e-02
2.262940985286840956e+01,2.278227505127381272e-02
2.269394677239176517e+01,2.303444773860533271e-02
2.275848369191512433e+01,2.161860149044588300e-02
2.282302061143847993e+01,2.108899939080050023e-02
2.288755753096183554e+01,2.170895803673764460e-02
2.295209445048519115e+01,2.217971807019908023e-02
2.301663137000855031e+01,2.168232863381652081e-02
2.308116828953190591e+01,2.079773016209772799e-02
2.314570520905526152e+01,2.063498064325994599e-02
2.321024212857862068e+01,2.025200523778055914e-02
2.327477904810197629e+01,1.959483780635006694e-02
2.333931596762533189e+01,1.838747145800164948e-02
2.340385288714868750e+01,1.757966787327489705e-02
2.346838980667204666e+01,1.826107627919978937e-02
2.353292672619540227e+01,1.845953142048041562e-02
2.359746364571875787e+01,1.767016762646183084e-02
2.366200056524211703e+01,1.732468955310751194e-02
2.372653748476547264e+01,1.672613179516648646e-02
2.379107440428882825e+01,1.709232335698741487e-02
2.385561132381218385e+01,1.796014740576480639e-02
2.392014824333554301e+01,1.740317581092207244e-02
2.398468516285889862e+01,1.731593947738009273e-02
2.404922208238225423e+01,1.620608358664796245e-02
2.411375900190561339e+01,1.555431162137241308e-02
2.417829592142896900e+01,1.510437915551921147e-02
2.424283284095232460e+01,1.486941663276532787e-02
2.430736976047568376e+01,1.547930823515158809e-02
2.437190667999903937e+01,1.594330627711896056e-02
2.443644359952239498e+01,1.573580328835767067e-02
2.450098051904575058e+01,1.478145499204660922e-02
2.456551743856910974e+01,1.430929859812622544e-02
2.463005435809246535e+01,1.367886276400787082e-02
2.469459127761582096e+01,1.230718613203097243e-02
2.475912819713918012e+01,1.211906148048976298e-02
2.482366511666253572e+01,1.292879599949171322e-02
2.488820203618589133e+01,1.283206883005463469e-02
2.495273895570924694e+01,1.292821116676552522e-02
2.501727587523260610e+01,1.255027762518675684e-02
2.508181279475596170e+01,1.270803379117731342e-02
2.514634971427931731e+01,1.254357447540420736e-02
2.521088663380267647e+01,1.241603997536428611e-02
2.527542355332603208e+01,1.192337861787535862e-02
2.533996047284938768e+01,1.165185080756266263e-02
2.540449739237274329e+01,1.113654077136992139e-02
2.546903431189610245e+01,1.137223342178359659e-02
2.553357123141945806e+01,1.187547841084434473e-02
2.559810815094281367e+01,1.137360108352207348e-02
2.566264507046617283e+01,1.085245221461562243e-02
2.572718198998952843e+01,1.030914962311472657e-02
2.579171890951288404e+01,1.023080491293486098e-02
2.585625582903623965e+01,1.041067289042509926e-02
2.592079274855959881e+01,1.033363468287553863e-02
2.598532966808295441e+01,9.764055355702816810e-03
2.604986658760631002e+01,9.942603180081907230e-03
2.611440350712966918e+01,9.057624096078549861e-03
2.617894042665302479e+01,8.909257004425092524e-03
2.624347734617638039e+01,9.501580547035379590e-03
2.630801426569973600e+01,9.397348924324991359e-03
2.637255118522309516e+01,9.365910321555785331e-03
2.643708810474645077e+01,8.645047292600382613e-03
2.650162502426980637e+01,8.176615501591138341e-03
2.656616194379316553e+01,7.712215736210813362e-03
2.663069886331652114e+01,7.711086441640021237e-03
2.669523578283987675e+01,6.924944749638690250e-03
2.675977270236323236e+01,6.621388694332442856e-03
2.682430962188659151e+01,6.305800602477262817e-03
2.688884654140994712e+01,5.727845472227122495e-03
2.695338346093330273e+01,6.090049650836455199e-03
2.701792038045666189e+01,5.990306402831599604e-03
2.708245729998001750e+01,6.135273250618606712e-03
2.714699421950337310e+01,5.800461058541073710e-03
2.721153113902673226e+01,5.424512456484712267e-03
2.727606805855008787e+01,5.536227181011906320e-03
2.734060497807344348e+01,4.910489158013755379e-03
2.740514189759680264e+01,5.234462487017603818e-03
2.746967881712015824e+01,5.580508480710124133e-03
2.753421573664351385e+01,5.950063192010777297e-03
2.759875265616686946e+01,5.850182880833159661e-03
2.766328957569022506e+01,5.743390227324346974e-03
2.772782649521358067e+01,6.125177945226989440e-03
2.779236341473694338e+01,6.279006094782851877e-03
2.785690033426029899e+01,6.196997731318439930e-03
2.792143725378365460e+01,6.105360679560958501e-03
2.798597417330701020e+01,6.263985949383376294e-03
2.805051109283036581e+01,5.435083221133021024e-03
2.811504801235372142e+01,5.059018671281988525e-03
