# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,7.846424159608721529e-08
2.020202020202020374e-02,2.248690872148658929e-08
3.030303030303030387e-02,1.023197386739981963e-08
4.040404040404040747e-02,5.439879004055629866e-09
5.050505050505051108e-02,3.524086534797055320e-09
6.060606060606060774e-02,2.278478508308193916e-09
7.070707070707071829e-02,1.611342826542578737e-09
8.080808080808081495e-02,1.125688221806441688e-09
9.090909090909091161e-02,8.205544818193128532e-10
1.010101010101010222e-01,6.105116797630827877e-10
1.111111111111111188e-01,4.654823456344405323e-10
1.212121212121212155e-01,3.648480485584545469e-10
1.313131313131313260e-01,2.921465489111992779e-10
1.414141414141414366e-01,2.360135537149086517e-10
1.515151515151515194e-01,1.938892176932356138e-10
1.616161616161616299e-01,1.603548877181592460e-10
1.717171717171717404e-01,1.335903693759302987e-10
1.818181818181818232e-01,1.127485913402406011e-10
1.919191919191919338e-01,9.654353077801516092e-11
2.020202020202020443e-01,8.354168585165161358e-11
2.121212121212121271e-01,7.267872114126419218e-11
2.222222222222222376e-01,6.372261635912016432e-11
2.323232323232323482e-01,5.628667399359642612e-11
2.424242424242424310e-01,4.996264961039432486e-11
2.525252525252525415e-01,4.459379353494666872e-11
2.626262626262626521e-01,4.005832440244186041e-11
2.727272727272727626e-01,3.616356615458102939e-11
2.828282828282828731e-01,3.278324569907221842e-11
2.929292929292929282e-01,2.979051727583778231e-11
3.030303030303030387e-01,2.703070000536087952e-11
3.131313131313131493e-01,2.469858542234191595e-11
3.232323232323232598e-01,2.267440227031520454e-11
3.333333333333333703e-01,2.089958296276750385e-11
3.434343434343434809e-01,1.919061716253466813e-11
3.535353535353535914e-01,1.773992551524054161e-11
3.636363636363636465e-01,1.642451432047484780e-11
3.737373737373737570e-01,1.526952001242809158e-11
3.838383838383838675e-01,1.423769003610421078e-11
3.939393939393939781e-01,1.330946913974978076e-11
4.040404040404040886e-01,1.247037112460465467e-11
4.141414141414141992e-01,1.170850877754106194e-11
4.242424242424242542e-01,1.101360693222796539e-11
4.343434343434343647e-01,1.037599395355273261e-11
4.444444444444444753e-01,9.784497167429946507e-12
4.545454545454545858e-01,9.214333060050693698e-12
4.646464646464646964e-01,8.628926359126266715e-12
4.747474747474748069e-01,8.103152868081440257e-12
4.848484848484848619e-01,7.641107983176169410e-12
4.949494949494949725e-01,7.228975755409629264e-12
5.050505050505050830e-01,6.853288655187893636e-12
5.151515151515152491e-01,6.496258766617912006e-12
5.252525252525253041e-01,6.172916204356644512e-12
5.353535353535353591e-01,5.872466368634894709e-12
5.454545454545455252e-01,5.561149032641511291e-12
5.555555555555555802e-01,5.257654612666807913e-12
5.656565656565657463e-01,5.001590641565208061e-12
5.757575757575758013e-01,4.769032402568383380e-12
5.858585858585858563e-01,4.553423789149874704e-12
5.959595959595960224e-01,4.345831486060512997e-12
6.060606060606060774e-01,4.147280578031174682e-12
6.161616161616162435e-01,3.944213607157264938e-12
6.262626262626262985e-01,3.762307046343733924e-12
6.363636363636364646e-01,3.600605708475152287e-12
6.464646464646465196e-01,3.452554510004999559e-12
6.565656565656565746e-01,3.282902667141658979e-12
6.666666666666667407e-01,3.147188296784113094e-12
6.767676767676767957e-01,3.023236589352975448e-12
6.868686868686869618e-01,2.908201991872374536e-12
6.969696969696970168e-01,2.799861710966290343e-12
7.070707070707071829e-01,2.690813422491921215e-12
7.171717171717172379e-01,2.590902342018110521e-12
7.272727272727272929e-01,2.501011766237775006e-12
7.373737373737374590e-01,2.420837113884862269e-12
7.474747474747475140e-01,2.218991417660422824e-12
7.575757575757576801e-01,2.116973301609667928e-12
7.676767676767677351e-01,2.028523269600592886e-12
7.777777777777777901e-01,1.948617028530737777e-12
7.878787878787879562e-01,1.875172625110713638e-12
7.979797979797980112e-01,1.806997883441879043e-12
8.080808080808081773e-01,1.743282364251246340e-12
8.181818181818182323e-01,1.683417384923314637e-12
8.282828282828283983e-01,1.626899592706670623e-12
8.383838383838384534e-01,1.573246992952996806e-12
8.484848484848485084e-01,1.521878790416786344e-12
8.585858585858586745e-01,1.471640583080631990e-12
8.686868686868687295e-01,1.400039292748105712e-12
8.787878787878788955e-01,1.345576975434033823e-12
8.888888888888889506e-01,1.294468222629631986e-12
8.989898989898991166e-01,1.241863540254758770e-12
9.090909090909091717e-01,1.163172790817083895e-12
9.191919191919192267e-01,1.094362356134072476e-12
9.292929292929293927e-01,1.036127879153745540e-12
9.393939393939394478e-01,9.806585579283916280e-13
9.494949494949496138e-01,9.223481784435140750e-13
9.595959595959596689e-01,8.459876106694666195e-13
9.696969696969697239e-01,6.987005634119233711e-13
9.797979797979798899e-01,4.835959811087348601e-13
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
