# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,3.339009163331815543e-07
2.020202020202020374e-02,1.821194765260154250e-07
3.030303030303030387e-02,1.287825271955078838e-07
4.040404040404040747e-02,1.011828301078397670e-07
5.050505050505051108e-02,8.419135407349232693e-08
6.060606060606060774e-02,7.262909247335243556e-08
7.070707070707071829e-02,6.422992085077891182e-08
8.080808080808081495e-02,5.784105718783772518e-08
9.090909090909091161e-02,5.281247525486183029e-08
1.010101010101010222e-01,4.874901497740783478e-08
1.111111111111111188e-01,4.539624350983555619e-08
1.212121212121212155e-01,4.258272870990357813e-08
1.313131313131313260e-01,4.018863280659055706e-08
1.414141414141414366e-01,3.812759577597802242e-08
1.515151515151515194e-01,3.633577043426808920e-08
1.616161616161616299e-01,3.476491386173966534e-08
1.717171717171717404e-01,3.337788339946549117e-08
1.818181818181818232e-01,3.214561278597251015e-08
1.919191919191919338e-01,3.104502952895862597e-08
2.020202020202020443e-01,3.005758806381356758e-08
2.121212121212121271e-01,2.916821599467846544e-08
2.222222222222222376e-01,2.836454367816766425e-08
2.323232323232323482e-01,2.763633207687283915e-08
2.424242424242424310e-01,2.697504188073933449e-08
2.525252525252525415e-01,2.637350495733184967e-08
2.626262626262626521e-01,2.582567106764424650e-08
2.727272727272727626e-01,2.532641074883972601e-08
2.828282828282828731e-01,2.487136070985510493e-08
2.929292929292929282e-01,2.445680188125787728e-08
3.030303030303030387e-01,2.407956296894748849e-08
3.131313131313131493e-01,2.373694436222525700e-08
3.232323232323232598e-01,2.342665882635526375e-08
3.333333333333333703e-01,2.314678684607269315e-08
3.434343434343434809e-01,2.289574620519071767e-08
3.535353535353535914e-01,2.267227842984596247e-08
3.636363636363636465e-01,2.247546269969861311e-08
3.737373737373737570e-01,2.230479825817590240e-08
3.838383838383838675e-01,2.216059486966811474e-08
3.939393939393939781e-01,2.203877787115674146e-08
4.040404040404040886e-01,2.193725504153158883e-08
4.141414141414141992e-01,2.185804116508896746e-08
4.242424242424242542e-01,2.180403946464366911e-08
4.343434343434343647e-01,2.177553025957914446e-08
4.444444444444444753e-01,2.176225755980664484e-08
4.545454545454545858e-01,2.177850793939508181e-08
4.646464646464646964e-01,2.182371237180828022e-08
4.747474747474748069e-01,2.190139409764923237e-08
4.848484848484848619e-01,2.201567710481737552e-08
4.949494949494949725e-01,2.216705079357482716e-08
5.050505050505050830e-01,2.235135199907336826e-08
5.151515151515152491e-01,2.257899601247118564e-08
5.252525252525253041e-01,2.285778104805630005e-08
5.353535353535353591e-01,2.317381341040140875e-08
5.454545454545455252e-01,2.353256116663460006e-08
5.555555555555555802e-01,2.390910635173978172e-08
5.656565656565657463e-01,2.434910990533006283e-08
5.757575757575758013e-01,2.481264308105991875e-08
5.858585858585858563e-01,2.524855299010941441e-08
5.959595959595960224e-01,2.560550082646564451e-08
6.060606060606060774e-01,2.577397817322176744e-08
6.161616161616162435e-01,2.564365923550297414e-08
6.262626262626262985e-01,2.521865752642318688e-08
6.363636363636364646e-01,2.458350137326270045e-08
6.464646464646465196e-01,2.383889942496154838e-08
6.565656565656565746e-01,2.304745907611848205e-08
6.666666666666667407e-01,2.224698643086000059e-08
6.767676767676767957e-01,2.145065862454806203e-08
6.868686868686869618e-01,2.066808326591567074e-08
6.969696969696970168e-01,1.990930545298319915e-08
7.070707070707071829e-01,1.917688264605934803e-08
7.171717171717172379e-01,1.847692381623482521e-08
7.272727272727272929e-01,1.780467080311609581e-08
7.373737373737374590e-01,1.715935024691246066e-08
7.474747474747475140e-01,1.654071334932789867e-08
7.575757575757576801e-01,1.594616989738953930e-08
7.676767676767677351e-01,1.537592073629562421e-08
7.777777777777777901e-01,1.482815055009728274e-08
7.878787878787879562e-01,1.430122053622281734e-08
7.979797979797980112e-01,1.379259371889560703e-08
8.080808080808081773e-01,1.330045894004801456e-08
8.181818181818182323e-01,1.282289133921295867e-08
8.282828282828283983e-01,1.235887634172297054e-08
8.383838383838384534e-01,1.190659087901150192e-08
8.484848484848485084e-01,1.146409623922382618e-08
8.585858585858586745e-01,1.102927262368020719e-08
8.686868686868687295e-01,1.059972884886587521e-08
8.787878787878788955e-01,1.017267344280166963e-08
8.888888888888889506e-01,9.744724087078628500e-09
8.989898989898991166e-01,9.311615182673427248e-09
9.090909090909091717e-01,8.867730025379870238e-09
9.191919191919192267e-01,8.405315642469989950e-09
9.292929292929293927e-01,7.913087480397889966e-09
9.393939393939394478e-01,7.373568559581080170e-09
9.494949494949496138e-01,6.757535682795910590e-09
9.595959595959596689e-01,6.010935690678170186e-09
9.696969696969697239e-01,5.018241703051219426e-09
9.797979797979798899e-01,3.467472379938042594e-09
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
