# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,5.744768998767095928e-06
2.020202020202020374e-02,2.335137189452576061e-06
3.030303030303030387e-02,1.304416317423111761e-06
4.040404040404040747e-02,8.488656562638891661e-07
5.050505050505051108e-02,5.989794602217144017e-07
6.060606060606060774e-02,4.444356748293544221e-07
7.070707070707071829e-02,3.422163624699935833e-07
8.080808080808081495e-02,2.726838315755602153e-07
9.090909090909091161e-02,2.227086530506343834e-07
1.010101010101010222e-01,1.848981748407109728e-07
1.111111111111111188e-01,1.558389855538796305e-07
1.212121212121212155e-01,1.331794768896966043e-07
1.313131313131313260e-01,1.149818443286042284e-07
1.414141414141414366e-01,1.003428695391586412e-07
1.515151515151515194e-01,8.804639879666550373e-08
1.616161616161616299e-01,7.790729340420245632e-08
1.717171717171717404e-01,6.951131912599355552e-08
1.818181818181818232e-01,6.237229803467261206e-08
1.919191919191919338e-01,5.625021086951146613e-08
2.020202020202020443e-01,5.089568629182212076e-08
2.121212121212121271e-01,4.625903217202533850e-08
2.222222222222222376e-01,4.218059458152652786e-08
2.323232323232323482e-01,3.853096402866054214e-08
2.424242424242424310e-01,3.530577934354371000e-08
2.525252525252525415e-01,3.244656475098345359e-08
2.626262626262626521e-01,2.991337113944235596e-08
2.727272727272727626e-01,2.763721024530760582e-08
2.828282828282828731e-01,2.560110847107395580e-08
2.929292929292929282e-01,2.375354673516597727e-08
3.030303030303030387e-01,2.209076159478728565e-08
3.131313131313131493e-01,2.055276856965051949e-08
3.232323232323232598e-01,1.914988755938448893e-08
3.333333333333333703e-01,1.786596159648804619e-08
3.434343434343434809e-01,1.671414174051711014e-08
3.535353535353535914e-01,1.564919204083985736e-08
3.636363636363636465e-01,1.467092737442345420e-08
3.737373737373737570e-01,1.375067299400565553e-08
3.838383838383838675e-01,1.285927529705872899e-08
3.939393939393939781e-01,1.204386469442464392e-08
4.040404040404040886e-01,1.130023262404457701e-08
4.141414141414141992e-01,1.064030496126494602e-08
4.242424242424242542e-01,1.000535252747469564e-08
4.343434343434343647e-01,9.414426329900398061e-09
4.444444444444444753e-01,8.841517878384355329e-09
4.545454545454545858e-01,8.320571201002282663e-09
4.646464646464646964e-01,7.838839352405326235e-09
4.747474747474748069e-01,7.390380618641050349e-09
4.848484848484848619e-01,6.954940725352692233e-09
4.949494949494949725e-01,6.562034073859970570e-09
5.050505050505050830e-01,6.178260367385746875e-09
5.151515151515152491e-01,5.804245411778817698e-09
5.252525252525253041e-01,5.459033230619960736e-09
5.353535353535353591e-01,5.120922521854821612e-09
5.454545454545455252e-01,4.796925261108742840e-09
5.555555555555555802e-01,4.507499144450535158e-09
5.656565656565657463e-01,4.234478226597610736e-09
5.757575757575758013e-01,3.967332830198387463e-09
5.858585858585858563e-01,3.716804034270518631e-09
5.959595959595960224e-01,3.482406130194158004e-09
6.060606060606060774e-01,3.260444510553226659e-09
6.161616161616162435e-01,3.048408781245340022e-09
6.262626262626262985e-01,2.843125166427951710e-09
6.363636363636364646e-01,2.646609313025044841e-09
6.464646464646465196e-01,2.460742257611399411e-09
6.565656565656565746e-01,2.279099927218253242e-09
6.666666666666667407e-01,2.107549758472844669e-09
6.767676767676767957e-01,1.947655862255046589e-09
6.868686868686869618e-01,1.796155234877910727e-09
6.969696969696970168e-01,1.653541793545944792e-09
7.070707070707071829e-01,1.512184101213641988e-09
7.171717171717172379e-01,1.381305455706332191e-09
7.272727272727272929e-01,1.252539810726288442e-09
7.373737373737374590e-01,1.132823619225066823e-09
7.474747474747475140e-01,1.012065406248902212e-09
7.575757575757576801e-01,9.053225569620699729e-10
7.676767676767677351e-01,8.093052509681482214e-10
7.777777777777777901e-01,7.194527536488476203e-10
7.878787878787879562e-01,6.335137545499670058e-10
7.979797979797980112e-01,5.542488489988279110e-10
8.080808080808081773e-01,4.823030920487089238e-10
8.181818181818182323e-01,4.143616942429041329e-10
8.282828282828283983e-01,3.492874054264913361e-10
8.383838383838384534e-01,2.914313642604881004e-10
8.484848484848485084e-01,2.387347010875846802e-10
8.585858585858586745e-01,1.921141754625270698e-10
8.686868686868687295e-01,1.514255734211602346e-10
8.787878787878788955e-01,1.153538295134622723e-10
8.888888888888889506e-01,8.662105442387194948e-11
8.989898989898991166e-01,6.104890203469544259e-11
9.090909090909091717e-01,4.038209534816070888e-11
9.191919191919192267e-01,2.456667898892343234e-11
9.292929292929293927e-01,1.376381383380295128e-11
9.393939393939394478e-01,6.448146103713822356e-12
9.494949494949496138e-01,2.274604628227336305e-12
9.595959595959596689e-01,4.953674050754194394e-13
9.696969696969697239e-01,5.880389537346881400e-14
9.797979797979798899e-01,1.079615659167656264e-16
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
