# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,8.626276607789855333e-03,1.845564534952916225e-02
6.899999999999999467e-01,2.341056385869565160e-02,1.526730587196601860e-02
1.034999999999999920e+00,2.941207918176328567e-02,1.329580432710121898e-02
1.379999999999999893e+00,3.342804432744565790e-02,1.215859917119858566e-02
1.721999999999999975e+00,3.655398882113821551e-02,1.134532479025686900e-02
2.067000000000000171e+00,3.776651510341073881e-02,1.067489334063775365e-02
2.411999999999999922e+00,3.820977064547056296e-02,1.025132688129450076e-02
2.757000000000000117e+00,4.118740294591041046e-02,9.795403500199554789e-03
3.101999999999999869e+00,4.475569220714458590e-02,9.350783939792408489e-03
3.447000000000000064e+00,4.690008521903103744e-02,8.972596130008293411e-03
3.791999999999999815e+00,4.887381406373615678e-02,8.693832324839452508e-03
4.136999999999999567e+00,4.980070287950205676e-02,8.414528537004412403e-03
4.482000000000000206e+00,5.006651170654841110e-02,8.136156797262499366e-03
4.826999999999999957e+00,5.038340224097524050e-02,7.804305514917300735e-03
5.168999999999999595e+00,5.017000972595038466e-02,7.484099245218231271e-03
5.514000000000000234e+00,4.973877342758206005e-02,7.223653089559011267e-03
5.858999999999999986e+00,5.008282896772059400e-02,7.061845033475273523e-03
6.203999999999999737e+00,5.033088311220583477e-02,6.924383822785283582e-03
6.549000000000000377e+00,4.997515558792372387e-02,6.767440002445329096e-03
6.894000000000000128e+00,4.933493119016536116e-02,6.650242280605137002e-03
7.238999999999999879e+00,4.818421457340447966e-02,6.551951454908901649e-03
7.583999999999999631e+00,4.720559190194818788e-02,6.508797767183054257e-03
7.929000000000000270e+00,4.637575967177449965e-02,6.472853309279662411e-03
8.273999999999999133e+00,4.603159900837715257e-02,6.449536857656730862e-03
8.615999999999999659e+00,4.603194887237407190e-02,6.399596644386225386e-03
8.961000000000000298e+00,4.611331121927658705e-02,6.348683225120719739e-03
9.305999999999999162e+00,4.625094340177036967e-02,6.318184297708184620e-03
9.650999999999999801e+00,4.662997216123977023e-02,6.253955151086876794e-03
9.996000000000000441e+00,4.677897135416665686e-02,6.174358300789314913e-03
