# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,8.025738536005435630e-01,4.319518108674107182e-02
6.899999999999999467e-01,1.135786328125000022e+00,2.694132192473913667e-02
1.034999999999999920e+00,1.271233529589371969e+00,1.900539361637907862e-02
1.379999999999999893e+00,1.348374278900589029e+00,1.487263233008686257e-02
1.721999999999999975e+00,1.370745763692291064e+00,1.307314240684993162e-02
2.067000000000000171e+00,1.385138518799891028e+00,1.199996926560784397e-02
2.411999999999999922e+00,1.389770509027129952e+00,1.060854573422796363e-02
2.757000000000000117e+00,1.400888155788107436e+00,9.553664855296057842e-03
3.101999999999999869e+00,1.414092446027764405e+00,8.558390749200058684e-03
3.447000000000000064e+00,1.419746472816035610e+00,8.036056192546858420e-03
3.791999999999999815e+00,1.420155305886570352e+00,7.683055203719017616e-03
4.136999999999999567e+00,1.420742677787723895e+00,7.341000241076102960e-03
4.482000000000000206e+00,1.431112829137731524e+00,6.851163427328713605e-03
4.826999999999999957e+00,1.438141574654935750e+00,6.505048918207938756e-03
5.168999999999999595e+00,1.443806102939398261e+00,6.209254637727062986e-03
5.514000000000000234e+00,1.448560144667267124e+00,5.977764406053446937e-03
5.858999999999999986e+00,1.448105822105948182e+00,5.704168689164794588e-03
6.203999999999999737e+00,1.452915965411680110e+00,5.448250253752533710e-03
6.549000000000000377e+00,1.457714048662009487e+00,5.315354402340034118e-03
6.894000000000000128e+00,1.460475712151191097e+00,5.139650614020621622e-03
7.238999999999999879e+00,1.461057613275314360e+00,5.020851644812040354e-03
7.583999999999999631e+00,1.460496781490020268e+00,4.897204717514889137e-03
7.929000000000000270e+00,1.462495300700947576e+00,4.741672776609176868e-03
8.273999999999999133e+00,1.465027115130038471e+00,4.669526571605868773e-03
8.615999999999999659e+00,1.466781250793400382e+00,4.562879291809544130e-03
8.961000000000000298e+00,1.466259486965217240e+00,4.452335108061759167e-03
9.305999999999999162e+00,1.467035286689199136e+00,4.332021484549595028e-03
9.650999999999999801e+00,1.468347836768858272e+00,4.226997884321287771e-03
9.996000000000000441e+00,1.466604623685411557e+00,4.157301295159897790e-03
