# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.012562655683877155e-01,1.345415296949054561e-02
6.899999999999999467e-01,2.049657828068388032e-01,1.169582653243422116e-02
1.034999999999999920e+00,2.074112354223279220e-01,1.040692953672816418e-02
1.379999999999999893e+00,2.122761467532835455e-01,9.455586910659057043e-03
1.721999999999999975e+00,2.147619499888846484e-01,8.702637513631280783e-03
2.067000000000000171e+00,2.154766944327905498e-01,8.126232800511265508e-03
2.411999999999999922e+00,2.149166101863728140e-01,7.687195522466740844e-03
2.757000000000000117e+00,2.142883000586574826e-01,7.257093813969782252e-03
3.101999999999999869e+00,2.142403715565310840e-01,6.884166301269715495e-03
3.447000000000000064e+00,2.141091720098545759e-01,6.535268677084311688e-03
3.791999999999999815e+00,2.142395991071870398e-01,6.265506555425571535e-03
4.136999999999999567e+00,2.149876938253489911e-01,6.064988636003157581e-03
4.482000000000000206e+00,2.151787734161472176e-01,5.858247026689725537e-03
4.826999999999999957e+00,2.156780266660031087e-01,5.702996168670216789e-03
5.168999999999999595e+00,2.163162517078980884e-01,5.522126490063321985e-03
5.514000000000000234e+00,2.165995750607119241e-01,5.382798539406936922e-03
5.858999999999999986e+00,2.161330313890088839e-01,5.240603586699538706e-03
6.203999999999999737e+00,2.168489573495300526e-01,5.093754806631724773e-03
6.549000000000000377e+00,2.171141873550589685e-01,4.983800052040806595e-03
6.894000000000000128e+00,2.169012751124166083e-01,4.870856051383897801e-03
7.238999999999999879e+00,2.166296830886733638e-01,4.759820322798105630e-03
7.583999999999999631e+00,2.172036588322764084e-01,4.661758265367742758e-03
7.929000000000000270e+00,2.166367845808306325e-01,4.590487038842897514e-03
8.273999999999999133e+00,2.159897244356380197e-01,4.526543338961112710e-03
8.615999999999999659e+00,2.160384527151520406e-01,4.445457807798825108e-03
8.961000000000000298e+00,2.157078607450863272e-01,4.370064272328708956e-03
9.305999999999999162e+00,2.160187084756306497e-01,4.286941899648631475e-03
9.650999999999999801e+00,2.164284745883279792e-01,4.193103047119776938e-03
9.996000000000000441e+00,2.167990241018282194e-01,4.117485491187772469e-03
