# pos_1,concentration
1.389139705019461386e-03,8.045620484318370957e-01
2.470278535103650856e-03,1.131096221282552605e+00
4.392845456035934966e-03,7.632745775925922072e-01
7.811706625951745156e-03,1.144588899860059295e+00
1.389139705019461560e-02,1.488439789598898111e+00
2.470278535103651030e-02,9.274989014516933361e-01
4.392845456035934792e-02,8.904870071913575380e-01
7.811706625951746197e-02,1.058744732370554997e+00
1.389139705019461490e-01,9.936341298133186672e-01
2.470278535103651030e-01,9.704805578604300820e-01
4.392845456035935348e-01,9.540932219907404255e-01
7.811706625951745364e-01,1.032276114061291050e+00
