# pos_1,average_velocity_axis
1.389139705019461386e-03,9.362228796843662104e-02
2.470278535103650856e-03,1.195862863728007902e-01
4.392845456035934966e-03,1.260730195177974244e-01
7.811706625951745156e-03,1.224164133738555593e-01
1.389139705019461560e-02,1.276957264957296889e-01
2.470278535103651030e-02,1.265016517225074910e-01
4.392845456035934792e-02,1.644116002589608994e-01
7.811706625951746197e-02,1.738101338934101570e-01
1.389139705019461490e-01,1.702401774194291784e-01
2.470278535103651030e-01,1.763106585200273357e-01
4.392845456035935348e-01,2.060465770539106622e-01
7.811706625951745364e-01,3.139233225954446427e-01
