# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,1.143872636468407311e+00
1.389139705019461560e-02,6.432468542406225565e-01
2.470278535103651030e-02,7.234485768763901925e-01
4.392845456035934792e-02,6.102375471416118247e-01
7.811706625951746197e-02,1.058082188733276752e+00
1.389139705019461490e-01,8.683832532248404457e-01
2.470278535103651030e-01,1.021871114837900940e+00
4.392845456035935348e-01,1.159451339569062878e+00
7.811706625951745364e-01,9.694320594069751884e-01
