# pos_1,concentration
1.389139705019461386e-03,9.044951366531711612e-01
2.470278535103650856e-03,8.477249896229500647e-01
4.392845456035934966e-03,1.271228784164119441e+00
7.811706625951745156e-03,1.108039942615799189e+00
1.389139705019461560e-02,1.075344218020992226e+00
2.470278535103651030e-02,9.268459886544258008e-01
4.392845456035934792e-02,9.629558040043202372e-01
7.811706625951746197e-02,1.000810270749753927e+00
1.389139705019461490e-01,1.022079504418083262e+00
2.470278535103651030e-01,9.935336878380977010e-01
4.392845456035935348e-01,1.011262497802557059e+00
7.811706625951745364e-01,9.950913549168981520e-01
