# pos_1,average_velocity_axis
1.389139705019461386e-03,2.866607357505214157e-02
2.470278535103650856e-03,2.861214147347366024e-02
4.392845456035934966e-03,2.919383546207827626e-02
7.811706625951745156e-03,2.621124959667919460e-02
1.389139705019461560e-02,2.713618224833834122e-02
2.470278535103651030e-02,3.346418039875296430e-02
4.392845456035934792e-02,4.317540663275164226e-02
7.811706625951746197e-02,4.985567227834780679e-02
1.389139705019461490e-01,5.565565381252703114e-02
2.470278535103651030e-01,6.198383349227720718e-02
4.392845456035935348e-01,6.546600688729768691e-02
7.811706625951745364e-01,6.390643342295836138e-02
