# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,5.085312892846766131e-01
7.811706625951745156e-03,2.859681591171018278e-01
1.389139705019461560e-02,4.824351406804668896e-01
2.470278535103651030e-02,8.138796489859390082e-01
4.392845456035934792e-02,1.322181352140159083e+00
7.811706625951746197e-02,1.115275820556697051e+00
1.389139705019461490e-01,1.190006680345151668e+00
2.470278535103651030e-01,8.771813994626229682e-01
4.392845456035935348e-01,1.047574455926433945e+00
7.811706625951745364e-01,9.808707857716592038e-01
