# pos_1,average_velocity_axis
1.389139705019461386e-03,1.199285002767020297e-01
2.470278535103650856e-03,1.566591855203636752e-01
4.392845456035934966e-03,1.604221824686937470e-01
7.811706625951745156e-03,1.288302136927498009e-01
1.389139705019461560e-02,1.077297196111731553e-01
2.470278535103651030e-02,1.106372426017791233e-01
4.392845456035934792e-02,1.265161182177931831e-01
7.811706625951746197e-02,1.526056798734917730e-01
1.389139705019461490e-01,1.950614405605132495e-01
2.470278535103651030e-01,2.469560626626840505e-01
4.392845456035935348e-01,3.100431795028201765e-01
7.811706625951745364e-01,3.588351595847584230e-01
