# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,2.825528961971275344e-01
4.392845456035934966e-03,6.037864463186826125e-01
7.811706625951745156e-03,8.756404972308504675e-01
1.389139705019461560e-02,6.933920366248192968e-01
2.470278535103651030e-02,1.056747831777257396e+00
4.392845456035934792e-02,1.109060367185369600e+00
7.811706625951746197e-02,1.129397539285505125e+00
1.389139705019461490e-01,1.153643562384482069e+00
2.470278535103651030e-01,1.046010821721766293e+00
4.392845456035935348e-01,9.682827904910664696e-01
7.811706625951745364e-01,9.703526326456158868e-01
