# pos_1,average_velocity_axis
1.389139705019461386e-03,3.097255244755233727e-01
2.470278535103650856e-03,3.736449312277045909e-01
4.392845456035934966e-03,3.848122335495888779e-01
7.811706625951745156e-03,3.044583481035141870e-01
1.389139705019461560e-02,2.350380464858876084e-01
2.470278535103651030e-02,2.591567418616602114e-01
4.392845456035934792e-02,3.577263833767280743e-01
7.811706625951746197e-02,4.995877557494048382e-01
1.389139705019461490e-01,6.264952653775769376e-01
2.470278535103651030e-01,6.902946694189767696e-01
4.392845456035935348e-01,7.400417559310242810e-01
7.811706625951745364e-01,7.710334382398359443e-01
