# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,8.060762806434400574e-01
2.470278535103651030e-02,9.972380084953880175e-01
4.392845456035934792e-02,8.666725849879248766e-01
7.811706625951746197e-02,1.060737351063849587e+00
1.389139705019461490e-01,1.209114420965160086e+00
2.470278535103651030e-01,9.791064083409262153e-01
4.392845456035935348e-01,1.080791694220236021e+00
7.811706625951745364e-01,9.517967582518866987e-01
