# pos_1,concentration
1.389139705019461386e-03,4.019035318566293036e-01
2.470278535103650856e-03,4.520139294058770907e-01
4.392845456035934966e-03,2.541861120665978024e-01
7.811706625951745156e-03,2.144090326567698324e-01
1.389139705019461560e-02,7.636167105275954992e-01
2.470278535103651030e-02,8.588264658711667332e-01
4.392845456035934792e-02,1.105709587489700496e+00
7.811706625951746197e-02,9.576936792002384014e-01
1.389139705019461490e-01,1.012796900278705614e+00
2.470278535103651030e-01,1.118734475279545837e+00
4.392845456035935348e-01,1.049788642835049135e+00
7.811706625951745364e-01,9.562642856491934129e-01
