# pos_1,average_velocity_axis
1.389139705019461386e-03,1.225915939730318205e-01
2.470278535103650856e-03,1.672225421637161258e-01
4.392845456035934966e-03,1.630309921962091457e-01
7.811706625951745156e-03,1.500923076923103006e-01
1.389139705019461560e-02,1.577200875669934332e-01
2.470278535103651030e-02,1.410213316095691172e-01
4.392845456035934792e-02,1.568402033971645904e-01
7.811706625951746197e-02,1.657611743578761843e-01
1.389139705019461490e-01,2.010689686217405903e-01
2.470278535103651030e-01,2.392925454508184058e-01
4.392845456035935348e-01,3.066341957935753704e-01
7.811706625951745364e-01,4.970124202577795858e-01
