# pos_1,average_velocity_axis
1.389139705019461386e-03,8.982971414549914546e-02
2.470278535103650856e-03,1.017575655114119626e-01
4.392845456035934966e-03,8.889101567173215979e-02
7.811706625951745156e-03,8.025250138560670321e-02
1.389139705019461560e-02,8.246218749999999209e-02
2.470278535103651030e-02,9.751222072274678965e-02
4.392845456035934792e-02,1.001476607680854974e-01
7.811706625951746197e-02,1.245313932716901884e-01
1.389139705019461490e-01,1.311273602452864007e-01
2.470278535103651030e-01,1.627489429716346692e-01
4.392845456035935348e-01,2.212906418149452048e-01
7.811706625951745364e-01,2.929630594201103611e-01
