# pos_1,average_velocity_axis
1.389139705019461386e-03,6.672170969668911322e-02
2.470278535103650856e-03,7.562090154743239534e-02
4.392845456035934966e-03,6.676182188851875754e-02
7.811706625951745156e-03,6.472157056426672272e-02
1.389139705019461560e-02,5.309959461488425458e-02
2.470278535103651030e-02,6.630998532618295749e-02
4.392845456035934792e-02,7.835659120350364770e-02
7.811706625951746197e-02,8.425241132696571766e-02
1.389139705019461490e-01,9.291679616835149536e-02
2.470278535103651030e-01,1.114786160229209316e-01
4.392845456035935348e-01,1.370617862696715816e-01
7.811706625951745364e-01,1.617093971998631308e-01
