# pos_1,average_velocity_axis
1.389139705019461386e-03,2.368396974727952631e-01
2.470278535103650856e-03,2.388245410178855832e-01
4.392845456035934966e-03,2.800886814469096819e-01
7.811706625951745156e-03,2.642488882989298404e-01
1.389139705019461560e-02,2.084072398190024988e-01
2.470278535103651030e-02,1.783756407690799684e-01
4.392845456035934792e-02,2.431830337886414228e-01
7.811706625951746197e-02,3.319180245976791066e-01
1.389139705019461490e-01,4.273087915622497124e-01
2.470278535103651030e-01,5.800709985929357604e-01
4.392845456035935348e-01,6.793932384994579854e-01
7.811706625951745364e-01,7.411517152533568797e-01
