# pos_1,average_velocity_axis
1.389139705019461386e-03,2.614754963817582031e-02
2.470278535103650856e-03,2.486465302244567077e-02
4.392845456035934966e-03,2.575718849023483914e-02
7.811706625951745156e-03,2.464503924678647373e-02
1.389139705019461560e-02,2.427874410830883206e-02
2.470278535103651030e-02,3.045376506402519903e-02
4.392845456035934792e-02,3.871797391478649236e-02
7.811706625951746197e-02,4.675356196625492233e-02
1.389139705019461490e-01,5.016956423835420426e-02
2.470278535103651030e-01,5.572396947729673505e-02
4.392845456035935348e-01,5.967204430495502698e-02
7.811706625951745364e-01,6.166859376407971688e-02
