# pos_1,average_velocity_axis
1.389139705019461386e-03,2.172226217943894200e-02
2.470278535103650856e-03,2.011167107811413432e-02
4.392845456035934966e-03,2.146053598877223009e-02
7.811706625951745156e-03,2.205025239950154925e-02
1.389139705019461560e-02,2.282582104038759913e-02
2.470278535103651030e-02,3.071649329154116023e-02
4.392845456035934792e-02,3.726268570547593140e-02
7.811706625951746197e-02,4.170160910612664279e-02
1.389139705019461490e-01,4.498541098610545769e-02
2.470278535103651030e-01,5.059221372520551069e-02
4.392845456035935348e-01,5.462540518314187160e-02
7.811706625951745364e-01,5.822374698724033792e-02
