# pos_1,concentration
1.389139705019461386e-03,3.012862884193318047e-01
2.470278535103650856e-03,2.823762178190146188e-01
4.392845456035934966e-03,4.446170862856333450e-01
7.811706625951745156e-03,5.357712032231460864e-01
1.389139705019461560e-02,8.536444838547732061e-01
2.470278535103651030e-02,7.567682637549594249e-01
4.392845456035934792e-02,9.051133542243248176e-01
7.811706625951746197e-02,9.000956214148854162e-01
1.389139705019461490e-01,9.872147383873437487e-01
2.470278535103651030e-01,9.730684466043243441e-01
4.392845456035935348e-01,1.000706027775736251e+00
7.811706625951745364e-01,1.049575787114143122e+00
