# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,4.229180260733056418e-01,4.578446576273382390e-02
1.794000000000000039e+00,4.100818487930290024e-01,4.526597492026833425e-02
2.690999999999999837e+00,4.063698647798026919e-01,4.616313268082483656e-02
3.581500000000000128e+00,4.001947935393618816e-01,4.462064866414057474e-02
4.478500000000000369e+00,3.934643523592311065e-01,4.366743152144588608e-02
5.375499999999999723e+00,3.891032405148833750e-01,4.299642652792830949e-02
6.272499999999999964e+00,3.794628838223212952e-01,4.316533143294426500e-02
7.169500000000000206e+00,3.788254809560340219e-01,4.301876905750268154e-02
8.066499999999999559e+00,3.759571116117679801e-01,4.207012547099733130e-02
8.963499999999999801e+00,3.740396232794450104e-01,4.035674263598042905e-02
9.853999999999999204e+00,3.726820435501174700e-01,3.840238863165764543e-02
1.075099999999999945e+01,3.716287350583428739e-01,3.748780089020214285e-02
1.164799999999999969e+01,3.677247438467145524e-01,3.710199300105559289e-02
1.254499999999999993e+01,3.659703792876257689e-01,3.590614487188087400e-02
1.344200000000000017e+01,3.626197389236902602e-01,3.502466478831221808e-02
1.433900000000000041e+01,3.602022214283579493e-01,3.360126337219156156e-02
1.523600000000000065e+01,3.594521795854072610e-01,3.346437814971061492e-02
1.613299999999999912e+01,3.591751436085499072e-01,3.311185355573283140e-02
1.702349999999999852e+01,3.597925796453043112e-01,3.313548679540111869e-02
1.792050000000000054e+01,3.592433485991701203e-01,3.290311548349288823e-02
1.881749999999999901e+01,3.596118213885794446e-01,3.175844565074453091e-02
1.971450000000000102e+01,3.589479348309360662e-01,3.081905746548132402e-02
2.061149999999999949e+01,3.575170399722365500e-01,3.013001170660258368e-02
2.150850000000000151e+01,3.575068755446945135e-01,2.929639136259993074e-02
2.240549999999999997e+01,3.574062491033770939e-01,2.914531113656008282e-02
2.329599999999999937e+01,3.556653432664274583e-01,2.909680884279056828e-02
2.419300000000000139e+01,3.538279659236902019e-01,2.859846089409765618e-02
2.508999999999999986e+01,3.523589819506917631e-01,2.806167156666268883e-02
2.598699999999999832e+01,3.501199917069994783e-01,2.754314551401226135e-02
