# pos_1,average_velocity_axis
1.389139705019461386e-03,4.692592922720392745e-02
2.470278535103650856e-03,4.470531870911267219e-02
4.392845456035934966e-03,3.811698928535351555e-02
7.811706625951745156e-03,3.993476587107152448e-02
1.389139705019461560e-02,3.894773398159408900e-02
2.470278535103651030e-02,4.512372622743995865e-02
4.392845456035934792e-02,5.696663353568096749e-02
7.811706625951746197e-02,6.444292197564592539e-02
1.389139705019461490e-01,7.394104025806917668e-02
2.470278535103651030e-01,8.534558366489172765e-02
4.392845456035935348e-01,9.429532131287080010e-02
7.811706625951745364e-01,1.022297784770674484e-01
