# pos_1,average_velocity_axis
1.389139705019461386e-03,2.410324384082709881e-02
2.470278535103650856e-03,2.249285729864111683e-02
4.392845456035934966e-03,2.294278296528349387e-02
7.811706625951745156e-03,2.276028932604617222e-02
1.389139705019461560e-02,2.417782581957557062e-02
2.470278535103651030e-02,3.070100073956039816e-02
4.392845456035934792e-02,3.871606900353619096e-02
7.811706625951746197e-02,4.346719255214697569e-02
1.389139705019461490e-01,4.751484176520730934e-02
2.470278535103651030e-01,5.213596049558710116e-02
4.392845456035935348e-01,5.694514112032325603e-02
7.811706625951745364e-01,5.989510270725641183e-02
