# pos_1,average_velocity_axis
1.389139705019461386e-03,9.481538461538037421e-02
2.470278535103650856e-03,1.450666175929422874e-01
4.392845456035934966e-03,1.459821557752570276e-01
7.811706625951745156e-03,1.475870910698439953e-01
1.389139705019461560e-02,1.317320800562740424e-01
2.470278535103651030e-02,1.394793846153833672e-01
4.392845456035934792e-02,1.463501896925886170e-01
7.811706625951746197e-02,1.591780099878305488e-01
1.389139705019461490e-01,1.675980565092050900e-01
2.470278535103651030e-01,1.883344204456175452e-01
4.392845456035935348e-01,2.392975004905802394e-01
7.811706625951745364e-01,4.194276481191357431e-01
