# pos_1,concentration
1.389139705019461386e-03,1.003973739135524262e-01
2.470278535103650856e-03,7.904062920904925127e-01
4.392845456035934966e-03,2.857359353997585560e-01
7.811706625951745156e-03,6.070175816983269801e-01
1.389139705019461560e-02,6.726624052208010074e-01
2.470278535103651030e-02,8.412181251534529558e-01
4.392845456035934792e-02,9.143549932792270907e-01
7.811706625951746197e-02,9.426625974609312841e-01
1.389139705019461490e-01,1.038108846266131646e+00
2.470278535103651030e-01,9.772809225776019071e-01
4.392845456035935348e-01,9.807092271665046601e-01
7.811706625951745364e-01,1.045141448018237051e+00
