# pos_1,average_velocity_axis
1.389139705019461386e-03,2.418185860382381092e-01
2.470278535103650856e-03,3.209933727810660442e-01
4.392845456035934966e-03,3.321424211597167053e-01
7.811706625951745156e-03,3.118984179359509668e-01
1.389139705019461560e-02,3.051196336131410947e-01
2.470278535103651030e-02,3.404344478999487555e-01
4.392845456035934792e-02,3.760385718398647770e-01
7.811706625951746197e-02,3.924014020866991026e-01
1.389139705019461490e-01,4.035915267640118875e-01
2.470278535103651030e-01,4.107755987215362392e-01
4.392845456035935348e-01,4.089143591584756265e-01
7.811706625951745364e-01,4.077453831207785151e-01
