# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,2.307965243783478115e+00
1.389139705019461560e-02,6.489321168412340857e-01
2.470278535103651030e-02,1.459685386172312471e+00
4.392845456035934792e-02,1.436472475236967528e+00
7.811706625951746197e-02,1.153982621891739058e+00
1.389139705019461490e-01,1.297864233682468171e+00
2.470278535103651030e-01,1.277224712900773440e+00
4.392845456035935348e-01,9.439676265842932290e-01
7.811706625951745364e-01,8.424073139809696853e-01
