# pos_1,average_velocity_axis
1.389139705019461386e-03,8.850049928069755878e-02
2.470278535103650856e-03,9.140174692973829229e-02
4.392845456035934966e-03,9.355125192368776710e-02
7.811706625951745156e-03,9.911682240033083124e-02
1.389139705019461560e-02,1.129146197561339549e-01
2.470278535103651030e-02,1.255306173180501805e-01
4.392845456035934792e-02,1.334422691421497109e-01
7.811706625951746197e-02,1.324500932429236721e-01
1.389139705019461490e-01,1.307812743038093695e-01
2.470278535103651030e-01,1.242901794038958896e-01
4.392845456035935348e-01,1.186876180605199033e-01
7.811706625951745364e-01,1.112674073858221785e-01
