# pos_1,average_velocity_axis
1.389139705019461386e-03,4.951151010517624435e-02
2.470278535103650856e-03,5.142556731967893452e-02
4.392845456035934966e-03,5.049207234684136708e-02
7.811706625951745156e-03,4.842157436571183776e-02
1.389139705019461560e-02,5.061503638028045510e-02
2.470278535103651030e-02,5.091118842143742274e-02
4.392845456035934792e-02,4.981602895377305190e-02
7.811706625951746197e-02,5.049511931309935003e-02
1.389139705019461490e-01,4.911779945411554743e-02
2.470278535103651030e-01,4.885182972272752305e-02
4.392845456035935348e-01,4.945279601845273265e-02
7.811706625951745364e-01,5.070768773876522389e-02
