# pos_1,concentration
1.389139705019461386e-03,5.021438140322197485e-01
2.470278535103650856e-03,7.341781663294378868e-01
4.392845456035934966e-03,1.079784352407966663e+00
7.811706625951745156e-03,8.393748850495955649e-01
1.389139705019461560e-02,1.044459133187016775e+00
2.470278535103651030e-02,1.061734578999495193e+00
4.392845456035934792e-02,1.079784352407966441e+00
7.811706625951746197e-02,9.751035898661258861e-01
1.389139705019461490e-01,1.015334791973148132e+00
2.470278535103651030e-01,1.001870820821863850e+00
4.392845456035935348e-01,9.956246896467576546e-01
7.811706625951745364e-01,9.995704748133161788e-01
