# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,1.148183714244042086e+00
1.389139705019461560e-02,1.937013454289914893e+00
2.470278535103651030e-02,1.089262712796926769e+00
4.392845456035934792e-02,4.083582915964387716e-01
7.811706625951746197e-02,8.037285999708293494e-01
1.389139705019461490e-01,1.033073842287954625e+00
2.470278535103651030e-01,1.524967797915697254e+00
4.392845456035935348e-01,9.392240706718093524e-01
7.811706625951745364e-01,9.070651342527932259e-01
