# pos_1,average_velocity_axis
1.389139705019461386e-03,7.398460638250059507e-02
2.470278535103650856e-03,7.471877252600128694e-02
4.392845456035934966e-03,7.227959779895630488e-02
7.811706625951745156e-03,6.411148409789049762e-02
1.389139705019461560e-02,5.827410236319682107e-02
2.470278535103651030e-02,6.951039871712827445e-02
4.392845456035934792e-02,8.726611284616600517e-02
7.811706625951746197e-02,1.036504807393717476e-01
1.389139705019461490e-01,1.178377409430597239e-01
2.470278535103651030e-01,1.208982387982108914e-01
4.392845456035935348e-01,1.214183742257244347e-01
7.811706625951745364e-01,1.148607276706349600e-01
