# pos_1,average_velocity_axis
1.389139705019461386e-03,1.231486459107169612e-01
2.470278535103650856e-03,1.332832919768428270e-01
4.392845456035934966e-03,1.259956012924592084e-01
7.811706625951745156e-03,9.311591695501730825e-02
1.389139705019461560e-02,8.106624210713421486e-02
2.470278535103651030e-02,9.095788121870872212e-02
4.392845456035934792e-02,1.237180444725325401e-01
7.811706625951746197e-02,1.592610412903177619e-01
1.389139705019461490e-01,1.828396332148815306e-01
2.470278535103651030e-01,1.995425020485641909e-01
4.392845456035935348e-01,2.076209473692070262e-01
7.811706625951745364e-01,2.068524794546229562e-01
