# pos_1,concentration
1.389139705019461386e-03,4.017150512257757766e-01
2.470278535103650856e-03,5.647524356380292376e-01
4.392845456035934966e-03,3.175836330611666591e-01
7.811706625951745156e-03,7.143616042975281522e-01
1.389139705019461560e-02,7.632585973289738313e-01
2.470278535103651030e-02,8.414811291006637495e-01
4.392845456035934792e-02,9.718059171671697971e-01
7.811706625951746197e-02,1.080471926500011115e+00
1.389139705019461490e-01,1.041446270302823551e+00
2.470278535103651030e-01,1.030673195039403245e+00
4.392845456035935348e-01,1.006740116803898522e+00
7.811706625951745364e-01,9.933198107757127415e-01
