# pos_1,average_velocity_axis
1.389139705019461386e-03,1.780967416862605790e-01
2.470278535103650856e-03,2.296967995508141513e-01
4.392845456035934966e-03,2.612547597461460924e-01
7.811706625951745156e-03,1.800072287826954553e-01
1.389139705019461560e-02,1.548146903718213840e-01
2.470278535103651030e-02,1.923666948436169866e-01
4.392845456035934792e-02,2.518292708572925087e-01
7.811706625951746197e-02,3.177340061376525138e-01
1.389139705019461490e-01,3.573222201443942980e-01
2.470278535103651030e-01,3.787416239068457924e-01
4.392845456035935348e-01,3.937120372997389706e-01
7.811706625951745364e-01,3.994346746430381123e-01
