# pos_1,concentration
1.389139705019461386e-03,8.053184527393568715e-01
2.470278535103650856e-03,6.792957688705371089e-01
4.392845456035934966e-03,3.819960828628548577e-01
7.811706625951745156e-03,7.160406115154006601e-01
1.389139705019461560e-02,6.039888395545174316e-01
2.470278535103651030e-02,7.019389611662217865e-01
4.392845456035934792e-02,1.031389423729708099e+00
7.811706625951746197e-02,1.023938074467023007e+00
1.389139705019461490e-01,1.103286280252918639e+00
2.470278535103651030e-01,1.200089191671282141e+00
4.392845456035935348e-01,1.000829737100679795e+00
7.811706625951745364e-01,9.401613229197210986e-01
