# pos_1,concentration
1.389139705019461386e-03,4.016208771886047857e-01
2.470278535103650856e-03,3.387720244535256109e-01
4.392845456035934966e-03,4.127619365319946665e-01
7.811706625951745156e-03,4.106616285141033162e-01
1.389139705019461560e-02,6.325528815720523612e-01
2.470278535103651030e-02,9.033920652094018511e-01
4.392845456035934792e-02,1.038255024968940399e+00
7.811706625951746197e-02,1.105215426305347526e+00
1.389139705019461490e-01,1.085380420602204188e+00
2.470278535103651030e-01,1.077295037762211471e+00
4.392845456035935348e-01,9.960263037698979804e-01
7.811706625951745364e-01,9.741608022491077268e-01
