# pos_1,average_velocity_axis
1.389139705019461386e-03,1.350108173076801643e-01
2.470278535103650856e-03,1.412744282744257118e-01
4.392845456035934966e-03,1.668892593474712027e-01
7.811706625951745156e-03,1.995804832496795578e-01
1.389139705019461560e-02,1.486501491762918514e-01
2.470278535103651030e-02,1.356036097980241606e-01
4.392845456035934792e-02,1.833169682674961054e-01
7.811706625951746197e-02,1.929876248500604352e-01
1.389139705019461490e-01,2.069472687675726896e-01
2.470278535103651030e-01,2.353689412850582530e-01
4.392845456035935348e-01,3.610836521102400720e-01
7.811706625951745364e-01,5.229981184906090652e-01
