# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,5.085312892846766131e-01
7.811706625951745156e-03,5.719363182342036556e-01
1.389139705019461560e-02,8.040585678007781123e-01
2.470278535103651030e-02,1.899052514300524575e+00
4.392845456035934792e-02,1.322181352140159083e+00
7.811706625951746197e-02,1.201066268291827610e+00
1.389139705019461490e-01,1.286493708481245113e+00
2.470278535103651030e-01,1.039957329259810770e+00
4.392845456035935348e-01,1.027233204355046947e+00
7.811706625951745364e-01,8.722028853071606136e-01
