# pos_1,average_velocity_axis
1.389139705019461386e-03,5.912223484595363621e-02
2.470278535103650856e-03,5.299067599067631279e-02
4.392845456035934966e-03,5.183989236461404582e-02
7.811706625951745156e-03,5.289494201108950466e-02
1.389139705019461560e-02,5.004716500543084784e-02
2.470278535103651030e-02,5.333824885165303759e-02
4.392845456035934792e-02,7.146709682756334503e-02
7.811706625951746197e-02,7.940763350147488076e-02
1.389139705019461490e-01,8.424643334377829307e-02
2.470278535103651030e-01,9.644327505720913518e-02
4.392845456035935348e-01,1.166642407284411015e-01
7.811706625951745364e-01,1.472663851318964934e-01
