# pos_1,average_velocity_axis
1.389139705019461386e-03,1.004272474513426272e-01
2.470278535103650856e-03,1.314685848502668286e-01
4.392845456035934966e-03,1.616729254996926435e-01
7.811706625951745156e-03,1.542575107296136339e-01
1.389139705019461560e-02,1.359486513486496684e-01
2.470278535103651030e-02,1.159439151846190508e-01
4.392845456035934792e-02,1.642884800321266769e-01
7.811706625951746197e-02,1.630004261815743427e-01
1.389139705019461490e-01,1.859446769492739959e-01
2.470278535103651030e-01,1.880809703105200126e-01
4.392845456035935348e-01,2.732040281771412893e-01
7.811706625951745364e-01,4.686038919640114764e-01
