# pos_1,average_velocity_axis
1.389139705019461386e-03,3.986247808398737241e-02
2.470278535103650856e-03,4.306459180020628247e-02
4.392845456035934966e-03,4.948009355134885823e-02
7.811706625951745156e-03,5.971011622589031398e-02
1.389139705019461560e-02,7.072663086520994402e-02
2.470278535103651030e-02,7.855983722512434320e-02
4.392845456035934792e-02,8.076050022013066265e-02
7.811706625951746197e-02,7.843046812711063076e-02
1.389139705019461490e-01,7.407948276186887560e-02
2.470278535103651030e-01,6.861306608204513491e-02
4.392845456035935348e-01,6.362951271524559804e-02
7.811706625951745364e-01,5.856855338309525927e-02
