# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,5.085312892846766131e-01
7.811706625951745156e-03,8.579044773513054833e-01
1.389139705019461560e-02,1.447305422041400780e+00
2.470278535103651030e-02,7.234485768763901925e-01
4.392845456035934792e-02,1.067915707497820721e+00
7.811706625951746197e-02,8.293076614395952229e-01
1.389139705019461490e-01,9.970326240729648903e-01
2.470278535103651030e-01,1.012828007626946025e+00
4.392845456035935348e-01,9.662094496408857314e-01
7.811706625951745364e-01,1.040924099186250729e+00
