# pos_1,concentration
1.389139705019461386e-03,9.044243955975905802e-01
2.470278535103650856e-03,1.469275060225063045e+00
4.392845456035934966e-03,1.048681722553501450e+00
7.811706625951745156e-03,1.036472425293659683e+00
1.389139705019461560e-02,9.747685152551808230e-01
2.470278535103651030e-02,9.832840787660042103e-01
4.392845456035934792e-02,1.077282133168596667e+00
7.811706625951746197e-02,1.016815189641538497e+00
1.389139705019461490e-01,9.144735555486748213e-01
2.470278535103651030e-01,1.018320637894447600e+00
4.392845456035935348e-01,9.908453366429751386e-01
7.811706625951745364e-01,1.009845806092150244e+00
